"actor","repository_language","pushes"
"mariciabalayan","Lua","25"
"mrichart","Lua","27"
"shakesoda","Lua","21"
"eugeneyche","Lua","22"
"Quenty","Lua","25"
"coldfix","Lua","11"
"5paceManSpiff","Lua","17"
"bullno1","Lua","20"
"jsliwinski","Lua","20"
"ChlorideCull","Lua","18"
"robertsmieja","Lua","13"
"crazykook","Lua","24"
"GymbylCoding","Lua","24"
"luffySAMA","Lua","16"
"Mark-Otaris","Lua","30"
"jonathandb","Lua","13"
"queekusme","Lua","41"
"supermitch","Lua","58"
"walterlua","Lua","13"
"ohcibi","Lua","19"
"jesstelford","Lua","25"
"jbsilva","Lua","31"
"tyrantelf","Lua","34"
"quantsini","Lua","12"
"blinry","Lua","46"
"nirahiel","Lua","18"
"ibisum","Lua","15"
"Gazok","Lua","12"
"busuncle","Lua","44"
"zekesulastin","Lua","41"
"strugee","Lua","41"
"MattiasBuelens","Lua","11"
"harukiaehooo","Lua","18"
"lucasb-eyer","Lua","10"
"lyhcode","Lua","19"
"snikendeiste","Lua","15"
"jamerlan","Lua","27"
"a1lu","Lua","19"
"xhochy","Lua","10"
"martin-damien","Lua","53"
"mnicky","Lua","94"
"Paracel","Lua","16"
"bowerhaus","Lua","27"
"Gohan","Lua","20"
"mrlanrat","Lua","17"
"Nelarius","Lua","38"
"dbousamra","Lua","28"
"zero57","Lua","27"
"mattulm","Lua","13"
"saulhoward","Lua","29"
"vfasky","Lua","23"
"uyjulian","Lua","15"
"xatier","Lua","27"
"eggsampler","Lua","21"
"brugidou","Lua","18"
"benrussell","Lua","31"
"wate","Lua","19"
"tmerr","Lua","10"
"deveah","Lua","16"
"MiJyn","Lua","20"
"alown","Lua","16"
"Symulation12","Lua","10"
"shahifaqeer","Lua","17"
"maxbrunsfeld","Lua","11"
"vnavarro","Lua","33"
"macpd","Lua","12"
"manpages","Lua","13"
"akjones","Lua","37"
"dombrno","Lua","14"
"z7z8th","Lua","19"
"xinqiyang","Lua","16"
"jayflo","Lua","13"
"ouyanggh","Lua","38"
"Paamayim","Lua","16"
"scarpin0","Lua","21"
"maxxst","Lua","11"
"supranove","Lua","17"
"lywaterman","Lua","11"
"chiefkikio","Lua","19"
"ds84182","Lua","25"
"abija","Lua","16"
"Miroff","Lua","42"
"wraith321","Lua","16"
"joshdk","Lua","19"
"Thann","Lua","21"
"brachyonic","Lua","24"
"matteisan","Lua","47"
"umhendek","Lua","15"
"pintsized","Lua","34"
"alanwoolley","Lua","21"
"pquerna","Lua","12"
"2mauis","Lua","17"
"BinghamBryan","Lua","16"
"sfan5","Lua","70"
"SeyZ","Lua","13"
"kstep","Lua","15"
"notmagi","Lua","10"
"smurfier","Lua","14"
"fabiovitalba","Lua","16"
"cereda","Lua","35"
"MichaelMathieu","Lua","39"
"unera","Lua","24"
"Kivutar","Lua","21"
"pyotrgalois","Lua","24"
"Ambrevar","Lua","23"
"boostbob","Lua","13"
"imano-ob","Lua","16"
"etandel","Lua","17"
"michaeltrojanek","Lua","58"
"archSeer","Lua","14"
"esn89","Lua","40"
"Satoshi-t","Lua","16"
"stuta","Lua","55"
"JackStouffer","Lua","38"
"azuwis","Lua","18"
"kartben","Lua","38"
"mbmccormick","Lua","27"
"philbertphotos","Lua","96"
"echelon","Lua","11"
"torque","Lua","15"
"opt1mus","Lua","36"
"Kolpa","Lua","10"
"castiel","Lua","38"
"stefanbeller","Lua","11"
"hughescr","Lua","14"
"toiffel","Lua","41"
"kainosnoema","Lua","14"
"orofarne","Lua","18"
"systemsoverload","Lua","23"
"warribbons","Lua","20"
"sssa2000","Lua","22"
"druerridge","Lua","53"
"ccsriso","Lua","12"
"svdm","Lua","30"
"ngquerol","Lua","11"
"houeland","Lua","24"
"johnny-bui","Lua","13"
"rikkimax","Lua","28"
"steino","Lua","19"
"Zhangzhiyi","Lua","28"
"SirAnthony","Lua","18"
"cycojesus","Lua","42"
"Ps0ke","Lua","34"
"parsoj","Lua","11"
"dummy3k","Lua","10"
"mastersrp","Lua","18"
"Donkie","Lua","25"
"jonasIv","Lua","26"
"acmersch","Lua","14"
"opatut","Lua","63"
"calorie","Lua","13"
"baklit","Lua","11"
"alde","Lua","15"
"nataliafrydrych","Lua","17"
"fairiestoy","Lua","51"
"Math-ias","Lua","13"
"abeudin","Lua","14"
"darius","Lua","36"
"hjpotter92","Lua","15"
"Tjstretchalot","Lua","31"
"shmuz","Lua","35"
"hyunlim","Lua","71"
"darkfoxtokoyami","Lua","30"
"adamborowski","Lua","41"
"amaub859","Lua","14"
"dewaldb","Lua","23"
"nonchip","Lua","29"
"xentec","Lua","55"
"Bl00DGuY","Lua","16"
"melinath","Lua","33"
"ShotaX","Lua","10"
"Tony61989","Lua","32"
"vapourismo","Lua","23"
"liveth","Lua","20"
"niofis","Lua","23"
"Nuclearo","Lua","11"
"TrishZwei","Lua","14"
"saqirmdev","Lua","18"
"marekjm","Lua","14"
"pzduniak","Lua","17"
"iarkhanhelsky","Lua","14"
"pcarrier","Lua","44"
"Mangatome","Lua","11"
"soiaf","Lua","13"
"Xyexs","Lua","14"
"rmmh","Lua","20"
"dauer","Lua","16"
"irenegr","Lua","23"
"thgab","Lua","15"
"lbthomsen","Lua","19"
"defpt","Lua","27"
"Sharparam","Lua","16"
"William-Henrique","Lua","48"
"cagatay","Lua","19"
"yaroot","Lua","13"
"Rayth","Lua","15"
"tony","Lua","10"
"guotsuan","Lua","13"
"hugombarreto","Lua","32"
"hugodes","Lua","12"
"CharmlessCoin","Lua","36"
"m00g00","Lua","11"
"icedream","Lua","39"
"soumith","Lua","49"
"aritas1","Lua","15"
"ychen11","Lua","27"
"moonwitch","Lua","22"
"josephwright","Lua","13"
"Humbedooh","Lua","29"
"jbahamon","Lua","32"
"gillesB","Lua","13"
"D3add3d","Lua","40"
"huin","Lua","11"
"Joakitex","Lua","25"
"d-led","Lua","90"
"shootbot","Lua","10"
"tgjonesuk","Lua","15"
"drummerboof","Lua","18"
"centos-bz","Lua","30"
"RyFry","Lua","19"
"Ronny95","Lua","27"
"Ferroin","Lua","60"
"myrio","Lua","15"
"kmarkus","Lua","23"
"rakiru","Lua","21"
"d33tah","Lua","10"
"cupdir","Lua","32"
"rburchell","Lua","10"
"azurewang","Lua","23"
"nfurquez","Lua","20"
"jpdarago","Lua","11"
"KeplerFL","Lua","12"
"boyvanamstel","Lua","12"
"diegonehab","Lua","17"
"iamcal","Lua","14"
"linuxmaniac","Lua","20"
"MatthewBlanchard","Lua","27"
"Phrogz","Lua","23"
"kiike","Lua","43"
"harningt","Lua","17"
"elliotfiske","Lua","34"
"signalpillar","Lua","11"
"mutantbob","Lua","15"
"CptAsgard","Lua","34"
"Yehonal","Lua","14"
"chfoo","Lua","26"
"kosl90","Lua","25"
"Pogs","Lua","81"
"cryovat","Lua","25"
"mekanix","Lua","41"
"elliottcable","Lua","22"
"DPbrad","Lua","24"
"pc-m","Lua","14"
"gverilla","Lua","21"
"paradoxxxzero","Lua","18"
"zoqaeski","Lua","24"
"mvj3","Lua","17"
"decwong","Lua","13"
"Putnam3145","Lua","31"
"yyoon","Lua","20"
"kCarmichael","Lua","13"
"nablaa","Lua","10"
"jiko","Lua","32"
"lontoken","Lua","10"
"denofiend","Lua","36"
"skyshaw","Lua","12"
"boboboa32","Lua","21"
"todd1251","Lua","18"
"smolnar","Lua","10"
"Weltschmerz","Lua","12"
"Lolzen","Lua","46"
"StealthyLoner","Lua","29"
"mdlerch","Lua","19"
"TAJG","Lua","18"
"shd101wyy","Lua","41"
"nilyibo","Lua","21"
"jishnu7","Lua","15"
"Vaakapallo","Lua","13"
"bradleyjones","Lua","22"
"rTonTTu","Lua","14"
"jesseniemisto","Lua","16"
"Tsarpf","Lua","16"
"zml2008","Lua","16"
"bstalcup","Lua","13"
"khalavak","Lua","12"
"FTGCyborg","Lua","32"
"shad0VV","Lua","46"
"shikifuchi","Lua","14"
"masterkorp","Lua","35"
"coswind","Lua","17"
"SoniEx2","Lua","17"
"leaveboy","Lua","11"
"selsky","Lua","20"
"jjmason","Lua","11"
"ToxicFrog","Lua","15"
"denis-lp","Lua","15"
"MrNerverDie","Lua","12"
"edanuff","Lua","24"
"vinsonchuong","Lua","13"
"christoph2005","Lua","31"
"BlockMen","Lua","47"
"chaobin","Lua","24"
"PraveerB","Lua","15"
"Vilsol","Lua","16"
"Vitouliss","Lua","17"
"blacktaxi","Lua","16"
"ingbrzy","Lua","34"
"kenkku","Lua","16"
"IraLivor","Lua","19"
"bjorn","Lua","16"
"Morrow3","Lua","16"
"Samppalol","Lua","11"
"Reimerei","Lua","15"
"aitorfernandez","Lua","11"
"eric-wieser","Lua","70"
"SiriusBreeze","Lua","10"
"RickyFF","Lua","74"
"avatarye","Lua","23"
"pright","Lua","17"
"ryanberckmans","Lua","18"
"shanghaikid","Lua","10"
"zp","Lua","38"
"hardened-apple","Lua","23"
"AdorableMallow","Lua","62"
"hoelzro","Lua","27"
"MurkyDTM","Lua","15"
"keneo","Lua","127"
"solso","Lua","11"
"cenan","Lua","30"
"WinterPhoenix96","Lua","10"
"npacker","Lua","45"
"sylvester","Lua","21"
"wind0204","Lua","16"
"dokugawa","Lua","26"
"cmr","Lua","31"
"IrishPrime","Lua","13"
"Josef-Friedrich","Lua","26"
"guillep19","Lua","10"
"ascott18","Lua","52"
"clkao","Lua","24"
"BafAltom","Lua","19"
"pygy","Lua","60"
"DGivney","Lua","30"
"tisyang","Lua","13"
"vladfedin","Lua","14"
"viccuad","Lua","20"
"pockethook","Lua","24"
"Giymo11","Lua","23"
"NullEntity","Lua","10"
"jdavis","Lua","20"
"tcatm","Lua","22"
"mubix","Lua","18"
"steamruler","Lua","33"
"jotson","Lua","13"
"Lenassart","Lua","18"
"sileht","Lua","44"
"binlain","Lua","10"
"floatec","Lua","14"
"rmobis","Lua","21"
"shawngrimes","Lua","10"
"gogoprog","Lua","12"
"killedbymemory","Lua","10"
"tedajax","Lua","20"
"Indiv0","Lua","10"
"azuisleet","Lua","14"
"cabelitos","Lua","11"
"aRkadeFR","Lua","18"
"Outlaw11A","Lua","19"
"Zayelion","Lua","18"
"oryanm","Lua","33"
"hal-ullr","Lua","14"
"ch98-1","Lua","23"
"netguy204","Lua","74"
"gjflsl","Lua","10"
"robbywashere","Lua","25"
"Leo-Di-Grigio","Lua","10"
"karlp","Lua","16"
"bcforres","Lua","13"
"simson","Lua","10"
"tpruzina","Lua","37"
"metaridleyX","Lua","30"
"auno","Lua","12"
"vincentbernat","Lua","21"
"cheneric","Lua","15"
"unautre","Lua","11"
"julianwachholz","Lua","14"
"mparodi","Lua","30"
"bhou","Lua","11"
"simontunnat","Lua","11"
"gerbenvv","Lua","10"
"yugiohatemu","Lua","17"
"palistov","Lua","13"
"solorulo","Lua","25"
"Nvirjskly","Lua","14"
"maca","Lua","20"
"pwoodworth","Lua","12"
"cdrubin","Lua","58"
"Neodiablow","Lua","16"
"rperier","Lua","18"
"Adereth","Lua","12"
"askhugo","Lua","11"
"celeron55","Lua","10"
"limyreth","Lua","41"
"Julzso23","Lua","20"
"Expenox","Lua","10"
"breuderink","Lua","10"
"mbelicki","Lua","13"
"Lynx3d","Lua","10"
"Mic92","Lua","11"
"kikijiki","Lua","11"
"pkuphy","Lua","11"
"mattdavben","Lua","19"
"alex3yoyo","Lua","42"
"mjkelly","Lua","37"
"xyzz","Lua","20"
"engraze","Lua","11"
"Tehsmash","Lua","10"
"hannesdelbeke","Lua","16"
"tigran123","Lua","15"
"netzhi","Lua","45"
"ChristopherStephan","Lua","22"
"Pi1at","Lua","19"
"watervaruna","Lua","15"
"dspjm","Lua","16"
"ajpaulson","Lua","14"
"mwacc","Lua","15"
"AndreRavagnani","Lua","11"
"jml88","Lua","17"
"dmatlack","Lua","12"
"c3nt1p3d3","Lua","11"
"bri-bri","Lua","16"
"ravageralpha","Lua","29"
"nuclearsandwich","Lua","64"
"patrickAbbs","Lua","13"
"bradzeis","Lua","21"
"Madxmike","Lua","12"
"saljic","Lua","15"
"grimpy","Lua","10"
"XuHaoJun","Lua","15"
"dwdcth","Lua","18"
"elkangaroo","Lua","15"
"RobSis","Lua","11"
"weshoke","Lua","19"
"svenhertle","Lua","10"
"Ketho","Lua","12"
"wujiangwei","Lua","21"
"vandersonmr","Lua","13"
"morphizer","Lua","10"
"general3214","Lua","22"
"nopjmp","Lua","17"
"zwade","Lua","36"
"minism","Lua","33"
"crimsonknave","Lua","13"
"Psyker","Lua","10"
"sharpobject","Lua","23"
"bartbes","Lua","12"
"LAEH","Lua","43"
"dezgeg","Lua","16"
"ceaseandrepent","Lua","18"
"TDC-bob","Lua","13"
"tumashu","Lua","17"
"tanitta","Lua","25"
"geremyCohen","Lua","22"
"andersje","Lua","17"
"scouratier","Lua","10"
"fqrouter","Lua","14"
"tcoram","Lua","13"
"jacob1","Lua","19"
"wamilou","Lua","14"
"kiryl","Lua","10"
"cairface","Lua","10"
"AlexMDevelopment","Lua","10"
"SkepticDosh","Lua","39"
"iPenguinMC","Lua","25"
"brollb","Lua","11"
"svenstaro","Lua","32"
"vliaskov","Lua","11"
"rhymoid","Lua","26"
"kirafreaky","Lua","14"
"grickit","Lua","22"
"darolandi","Lua","10"
"Pashbee","Lua","17"
"aamuuninen","Lua","15"
"philipbl","Lua","18"
"sebgmc","Lua","13"
"gwinn","Lua","45"
"cjxgm","Lua","10"
"ViciousPotato","Lua","10"
"triss","Lua","10"
"grahamc","Lua","16"
"proller","Lua","40"
"cyrobin","Lua","20"
"vertti","Lua","13"
"x4n4th","Lua","31"
"talentedunicorn","Lua","11"
"xiangfu","Lua","30"
"xgdgsc","Lua","10"
"nekromant","Lua","12"
"utterances","Lua","24"
"lure","Lua","13"
"hamishforbes","Lua","41"
"SinaC","Lua","27"
"zloidemon","Lua","17"
"anandjeyahar","Lua","15"
"Capster","Lua","26"
"mtsmfm","Lua","12"
"TJuberg","Lua","16"
"thedaveef","Lua","17"
"vectorjohn","Lua","21"
"liquiddandruff","Lua","27"
"Black-Kot","Lua","14"
"janx","Lua","16"
"philips","Lua","30"
"Funsponge","Lua","18"
"bdjnk","Lua","24"
"stuartpb","Lua","18"
"melchips","Lua","13"
"dritchie","Lua","12"
"originx","Lua","11"
"vxe","Lua","29"
"majek","Lua","12"
"pandeiro","Lua","17"
"justi","Lua","15"
"stephanbruny","Lua","15"
"tiagosr","Lua","16"
"cobrajs","Lua","15"
"m4b","Lua","14"
"PenguinDad","Lua","25"
"BrunoDCC","Lua","35"
"raymond-w-ko","Lua","19"
"evandeaubl","Lua","11"
"frdeso","Lua","14"
"joninvski","Lua","14"
"nicooga","Lua","18"
"thommey","Lua","15"
"kanstrup","Lua","22"
"Desto","Lua","17"
"skottilaine","Lua","16"
"madanyang","Lua","14"
"mxcl","Lua","11"
"vincent23","Lua","15"
"jhuntdog","Lua","10"
"weswigham","Lua","16"
"nielsadb","Lua","13"
"tdi","Lua","11"
"taylorchu","Lua","18"
"Oreolek","Lua","16"
"Cameron-D","Lua","31"
"henkboom","Lua","12"
"Stiepen22","Lua","11"
"fagnerng","Lua","12"
"ShadowDrakken","Lua","11"
"rypervenche","Lua","10"
"zachbornheimer","Lua","17"
"CasimirKaPazi","Lua","19"
"frozzare","Lua","21"
"mlnlover11","Lua","18"
"aeonofdiscord","Lua","17"
"xiongchiamiov","Lua","59"
"marczych","Lua","31"
"desulator","Lua","14"
"learn-more","Lua","12"
"BrendanMulcahy","Lua","28"
"glamrock","Lua","10"
"Easelm","Lua","12"
"yarogami","Lua","14"
"osler","Lua","13"
"mascarenhas","Lua","28"
"dilawar","Lua","15"
"daniel-cshore","Lua","13"
"Azrius","Lua","24"
"statukuo","Lua","11"
"cedophile","Lua","48"
"jrchheng","Lua","19"
"jorrizza","Lua","18"
"nightcracker","Lua","14"
"c-14","Lua","15"
"ioddly","Lua","35"
"hatzel","Lua","24"
"speccy","Lua","21"
"Bumble","Lua","24"
"fuerchter","Lua","31"
"tauroid","Lua","22"
"tgn14","Lua","13"
"etienne-gauvin","Lua","11"
"silverwind","Lua","13"
"zaynyatyi","Lua","12"
"mli-max","Lua","13"
"shonteag","Lua","11"
"ace13","Lua","15"
"sirGustav","Lua","70"
"devurandom","Lua","21"
"Hellkid98","Lua","15"
"Michikawa","Lua","13"
"parallel-universe","Lua","11"
"Cephon","Lua","13"
"inkadnb","Lua","10"
"Ciziu","Lua","11"
"zachwlewis","Lua","10"
"pinne","Lua","15"
"AaronRonzo","Lua","12"
"madnoyz","Lua","13"
"kiddrew","Lua","15"
"Bertram25","Lua","20"
"just1602","Lua","20"
"nifei","Lua","32"
"maksimr","Lua","27"
"shmibs","Lua","15"
"elemoine","Lua","12"
"leite","Lua","17"
"Devul","Lua","39"
"yuri","Lua","10"
"Gnaoprr","Lua","13"
"rkadeFR","Lua","16"
"ief015","Lua","13"
"silversupreme","Lua","14"
"GenteiJanken","Lua","25"
"SpencerSharkey","Lua","15"
"Lymia","Lua","10"
"necrolyte2","Lua","10"
"farrellm","Lua","11"
"sarahgerweck","Lua","14"
"LindseyB","Lua","11"
"dualface","Lua","19"
"bitw1ze","Lua","10"
"kalgynirae","Lua","10"
"andrewtheis","Lua","18"
"smcgill3","Lua","13"
"pelevesque","Lua","10"
"jarnoh","Lua","10"
"ploe","Lua","10"
"tdzl2003","Lua","10"
"nibua-r","Lua","25"
"MatejLach","Lua","13"
"pokemane","Lua","22"
"szwghqq","Lua","11"
"Exilepilot","Lua","11"
"devinrader","Lua","21"
"goldfeld","Lua","10"
"anttikantee","Lua","14"
"GradysGhost","Lua","17"
"Malow","Lua","12"
"uzyn","Lua","13"
"AI0867","Lua","15"
"moiatgit","Lua","15"
"ramangopalan","Lua","12"
"11mariom","Lua","11"
"beniji","Lua","11"
"Ession","Lua","20"
"itzmjauz","Lua","15"
"ironyKuU","Lua","13"
"keepzero","Lua","17"
"hwgao","Lua","14"
"Birdgeek","Lua","22"
"blueluna","Lua","11"
"rremizov","Lua","10"
"you21979","Lua","16"
"LowEndGeek","Lua","13"
"sammyer","Lua","24"
"wilsonwong","Lua","34"
"x711Li","Lua","12"
"PabloAng","Lua","10"
"bse666","Lua","14"
"sci4me","Lua","53"
"kappa7194","Lua","23"
"wahjah","Lua","12"
"ecmel","Lua","15"
"evilband7","Lua","16"
"alling9495","Lua","11"
"ibara","Lua","11"
"utterlyforked","Lua","13"
"lesps","Lua","15"
"deferraz","Lua","17"
"justmao945","Lua","14"
"amishmansteve","Lua","11"
"Niouby","Lua","14"
"Buttys","Lua","12"
"nathan","Lua","10"
"tombatossals","Lua","15"
"berkerpeksag","Lua","14"
"Vexatos","Lua","15"
"errnoh","Lua","15"
"redien","Lua","16"
"jcbernard","Lua","16"
"xandar","Lua","17"
"natoine","Lua","16"
"KorbenC","Lua","10"
"Adarsh-Barik","Lua","21"
"Zeaksblog","Lua","14"
"aisapatino","Lua","11"
"renaudb","Lua","10"
"trapni","Lua","11"
"awsumben13","Lua","19"
"kartikm","Lua","10"
"jdcrensh","Lua","12"
"Draguns","Lua","10"
