"actor","repository_language","pushes"
"andyhite","Shell","66"
"virtualandy","Shell","14"
"run","Shell","37"
"niku","Shell","87"
"justin","Shell","12"
"jazzwang","Shell","120"
"sandersch","Shell","22"
"wokamoto","Shell","74"
"Nullreff","Shell","228"
"wfarr","Shell","71"
"xiocode","Shell","20"
"dnmiller","Shell","17"
"firisu","Shell","44"
"mutsuki99","Shell","60"
"neersighted","Shell","78"
"drewbeer","Shell","47"
"magnolia-fan","Shell","63"
"tmacwill","Shell","16"
"matthewmccullough","Shell","124"
"nickboldt","Shell","598"
"svesely","Shell","38"
"andykimpe","Shell","112"
"aedenj","Shell","13"
"xgdgsc","Shell","58"
"timxx","Shell","15"
"vivekraja-v","Shell","44"
"azizshamim","Shell","108"
"helino","Shell","18"
"perlmonkey","Shell","17"
"Keithbsmiley","Shell","86"
"kriogenx0","Shell","139"
"roderik","Shell","73"
"Evildead666","Shell","140"
"xpepper","Shell","12"
"jerojasro","Shell","12"
"flgy","Shell","37"
"redrocketcomputing","Shell","23"
"wunki","Shell","278"
"soimort","Shell","124"
"geoffgarside","Shell","27"
"cooljeanius","Shell","184"
"joshfng","Shell","42"
"brianstorti","Shell","22"
"allredbw","Shell","14"
"xconstruct","Shell","14"
"jspahrsummers","Shell","37"
"sarroutbi","Shell","284"
"7oi","Shell","10"
"caleb","Shell","22"
"sean-m","Shell","17"
"allewun","Shell","55"
"mikemeding","Shell","24"
"hkjels","Shell","18"
"andrea-adami","Shell","14"
"NotMyself","Shell","12"
"xmementoit","Shell","11"
"bassstorm","Shell","24"
"stgnet","Shell","37"
"DeltaResero","Shell","40"
"fujin","Shell","55"
"thedancomplex","Shell","56"
"artmees","Shell","38"
"CraigJPerry","Shell","41"
"mibby","Shell","26"
"bitgandtter","Shell","12"
"apmon","Shell","18"
"swinman","Shell","17"
"knuck29","Shell","35"
"pascal-bach","Shell","12"
"bencord0","Shell","57"
"lalanza808","Shell","45"
"emmairwin","Shell","26"
"jameswalmsley","Shell","12"
"kurkale6ka","Shell","286"
"wireframe","Shell","37"
"whymarrh","Shell","58"
"adammoody","Shell","47"
"stuartrexking","Shell","16"
"fnord0","Shell","16"
"dgosset","Shell","11"
"mluessi","Shell","12"
"daytonn","Shell","14"
"storm31","Shell","25"
"sandain","Shell","91"
"strubell","Shell","39"
"surajvijayan","Shell","26"
"andyatkinson","Shell","35"
"fusesource-ci","Shell","174"
"mshick","Shell","26"
"deoxxa","Shell","27"
"nscavell","Shell","34"
"matteo78","Shell","24"
"markus-li","Shell","39"
"casidiablo","Shell","47"
"alt-lorraine","Shell","51"
"gabrielrcp","Shell","22"
"Uncurlhalo","Shell","13"
"jeroenooms","Shell","89"
"apascual89","Shell","153"
"ranman","Shell","13"
"shilob","Shell","22"
"zhengkai","Shell","29"
"sthalik","Shell","10"
"EddyBeaupre","Shell","153"
"nushio3","Shell","98"
"cuzval","Shell","187"
"cdadia","Shell","14"
"unphased","Shell","42"
"ryanseys","Shell","68"
"clburlison","Shell","23"
"c-14","Shell","57"
"gnm3000","Shell","12"
"cdand","Shell","23"
"mckelvin","Shell","28"
"Fleurer","Shell","26"
"hit9","Shell","55"
"crt60","Shell","171"
"dkrjuchkov","Shell","70"
"yuvadm","Shell","12"
"SecretObsession","Shell","31"
"stackmagic","Shell","12"
"markusvoelter","Shell","12"
"Jesin","Shell","44"
"dreamcwli","Shell","11"
"bhuztez","Shell","30"
"svngit","Shell","97"
"z7z8th","Shell","27"
"cellux","Shell","49"
"vmware-ac-gerrit","Shell","236"
"Havenwood","Shell","33"
"Thann","Shell","114"
"Nanolx","Shell","103"
"akrabat","Shell","11"
"imaginationac","Shell","15"
"benklett","Shell","24"
"DhE17roms","Shell","19"
"xyproto","Shell","13"
"baskerville","Shell","73"
"flappjaxxx","Shell","55"
"simonsimons34","Shell","80"
"vbraun","Shell","21"
"Thynix","Shell","60"
"lihanli","Shell","27"
"mrtuxhdb","Shell","37"
"pentaho-nbaker","Shell","13"
"KainGC","Shell","41"
"fuadsaud","Shell","30"
"stephenplusplus","Shell","35"
"nicolai86","Shell","51"
"Tatsh","Shell","72"
"manabutameni","Shell","77"
"semmons99","Shell","20"
"kwrobot","Shell","159"
"quanghiem","Shell","39"
"andmos","Shell","83"
"Danielpk","Shell","20"
"TamCore","Shell","100"
"breunigs","Shell","46"
"demobox","Shell","28"
"diorcety","Shell","13"
"stevleibelt","Shell","165"
"dac922","Shell","17"
"semanticpc","Shell","37"
"orumin","Shell","14"
"kwasniew","Shell","35"
"dealforest","Shell","28"
"cookrn","Shell","23"
"0flash0","Shell","62"
"jordisayol","Shell","55"
"vhotspur","Shell","29"
"kreincke","Shell","121"
"ksevelyar","Shell","36"
"baszoetekouw","Shell","19"
"shadowma","Shell","21"
"chenosaurus","Shell","25"
"sjn","Shell","59"
"fperrad","Shell","17"
"jubianchi","Shell","28"
"andrewblond","Shell","141"
"shouichi","Shell","36"
"averell23","Shell","23"
"giddie","Shell","49"
"stimpz0r","Shell","60"
"balooloo","Shell","14"
"eightbitraptor","Shell","28"
"tiborsimko","Shell","18"
"andrewharvey","Shell","13"
"ChrisBuchholz","Shell","65"
"flammie","Shell","46"
"frankshearar","Shell","153"
"simone-campagna","Shell","96"
"komusubi","Shell","22"
"lensen","Shell","20"
"osc-robot","Shell","19"
"itsme-","Shell","115"
"Qumeric","Shell","10"
"seahawk1986","Shell","155"
"Ponce","Shell","38"
"yacoob","Shell","57"
"shrinidhi666","Shell","250"
"dch","Shell","12"
"gtt116","Shell","43"
"anewkirk","Shell","42"
"tschwartz","Shell","13"
"ramr","Shell","148"
"sjktje","Shell","48"
"mironal","Shell","60"
"keiono","Shell","26"
"SvtDon","Shell","64"
"arsa666","Shell","17"
"jbhannah","Shell","48"
"garethrees","Shell","31"
"ezephyr","Shell","21"
"clinton-hall","Shell","62"
"mathnode","Shell","43"
"sdlowrey","Shell","57"
"dgvncsz0f","Shell","46"
"rockymadden","Shell","108"
"simple10","Shell","95"
"jperkin","Shell","80"
"pcodding","Shell","21"
"ujihisa","Shell","172"
"ardumont","Shell","137"
"atomic-penguin","Shell","36"
"jamescmartinez","Shell","26"
"nathan","Shell","16"
"brendan","Shell","19"
"mahmoudhossam","Shell","13"
"ThomasFunk","Shell","68"
"jlatt","Shell","33"
"KLicheR","Shell","12"
"hroncok","Shell","151"
"gingo21","Shell","18"
"IHeartRobotics","Shell","23"
"KwadroNaut","Shell","10"
"kevinburke","Shell","18"
"oldpatricka","Shell","25"
"EgbertRijke","Shell","17"
"dominikb1888","Shell","209"
"ChrisKaufmann","Shell","18"
"Dazzozo","Shell","11"
"JimAllaire","Shell","13"
"eguaj","Shell","17"
"vliaskov","Shell","27"
"jordeu","Shell","26"
"ddean4040","Shell","13"
"picodotdev","Shell","17"
"tsloughter","Shell","29"
"davidpersson","Shell","20"
"tekezo","Shell","78"
"tkurbad","Shell","75"
"peterdesmet","Shell","41"
"SyNtheticNightmar3","Shell","119"
"chu11","Shell","43"
"k-anderson","Shell","108"
"jperdomo20","Shell","17"
"rratliff","Shell","13"
"hedwig34","Shell","91"
"knakahira","Shell","27"
"timpohladthomas","Shell","229"
"michaelfox","Shell","15"
"gerbercj","Shell","82"
"clothbot","Shell","15"
"kyro38","Shell","20"
"slusarz","Shell","13"
"aka-butters","Shell","20"
"t2ac32","Shell","15"
"githart","Shell","41"
"sailxjx","Shell","42"
"tkhs","Shell","30"
"wangchen1ren","Shell","19"
"miguelgrinberg","Shell","26"
"spottybones","Shell","21"
"pSub","Shell","64"
"toaster","Shell","28"
"aibor","Shell","41"
"CHH","Shell","345"
"mariomaric","Shell","133"
"STLVNUB","Shell","121"
"epeli","Shell","129"
"rtholmes","Shell","75"
"cliffrowley","Shell","19"
"moongato","Shell","165"
"thonixx","Shell","80"
"SoftlySplinter","Shell","57"
"Marzelpan","Shell","34"
"s1lv3rh4wk","Shell","26"
"jooooooon","Shell","146"
"garbas","Shell","132"
"rual93","Shell","29"
"eodus","Shell","39"
"dankraw","Shell","11"
"cybersiddhu","Shell","41"
"zetxx","Shell","89"
"amery","Shell","131"
"simu","Shell","101"
"cPanelSSP","Shell","29"
"valmet","Shell","24"
"vkuznet","Shell","20"
"oem","Shell","19"
"lundmar","Shell","24"
"tuxinaut","Shell","20"
"daviddavis","Shell","15"
"garnieretienne","Shell","33"
"ngquerol","Shell","39"
"larsks","Shell","98"
"Oryon","Shell","29"
"Dirk64","Shell","106"
"cggaurav","Shell","25"
"mattes","Shell","62"
"thasso","Shell","27"
"Zazcallabah","Shell","40"
"hanks","Shell","159"
"liufeiit","Shell","21"
"webignition","Shell","47"
"weakish","Shell","21"
"kplaube","Shell","10"
"erija952","Shell","30"
"jvitku","Shell","145"
"hakamadare","Shell","51"
"meatballhat","Shell","99"
"natemarks","Shell","19"
"vidma","Shell","49"
"tdenkinger","Shell","41"
"Niichan","Shell","54"
"ghillert","Shell","55"
"brettbatie","Shell","48"
"binocarlos","Shell","90"
"gerhard-tinned","Shell","11"
"ereOn","Shell","108"
"tchapi","Shell","146"
"lalmeras","Shell","25"
"rrati","Shell","29"
"rbmj","Shell","38"
"MrTweek","Shell","37"
"ktsaou","Shell","71"
"bluescreen303","Shell","709"
"mingwandroid","Shell","104"
"SlashGeeSlashOS","Shell","73"
"joprice","Shell","24"
"franciscotufro","Shell","13"
"skogsmaskin","Shell","50"
"kernc","Shell","15"
"yallah","Shell","17"
"bpowell","Shell","17"
"chetan","Shell","23"
"datz","Shell","15"
"dterei","Shell","33"
"LeoColomb","Shell","27"
"addrummond","Shell","35"
"cben","Shell","35"
"SvenDowideit","Shell","20"
"DanielNesbitt","Shell","11"
"BeingTomGreen","Shell","39"
"slayer","Shell","40"
"sbinet","Shell","85"
"nadyawilliams","Shell","34"
"iegor","Shell","22"
"couchand","Shell","32"
"rkitover","Shell","17"
"ErikaNana","Shell","15"
"wuttke","Shell","11"
"taqun","Shell","11"
"progman","Shell","206"
"cheetah0216","Shell","15"
"Showery","Shell","18"
"dmitry-teselkin","Shell","61"
"jvanbaarsen","Shell","64"
"espenaf","Shell","25"
"mamenyaka","Shell","60"
"Robbie1977","Shell","42"
"alexeykuzmin","Shell","24"
"slagle","Shell","436"
"bartv","Shell","18"
"wenoki","Shell","27"
"ArtemZ","Shell","18"
"zcchen","Shell","19"
"niieani","Shell","59"
"daohodac","Shell","12"
"Abramovick","Shell","39"
"ne1ro","Shell","60"
"lsolesen","Shell","80"
"procrastonos","Shell","13"
"wavespot","Shell","46"
"den4uk","Shell","10"
"yun3195","Shell","30"
"mvl22","Shell","175"
"YoungCatChen","Shell","12"
"skamithi","Shell","23"
"kaufi","Shell","77"
"robertlyon777","Shell","48"
"dsetia","Shell","40"
"rmillner","Shell","40"
"Mark-Seaman","Shell","13"
"ousamabenyounes","Shell","50"
"devkral","Shell","45"
"SixArm","Shell","131"
"jbohren","Shell","73"
"bluelightning","Shell","32"
"kurojishi","Shell","10"
"Jaymon","Shell","38"
"FuriousRabbit","Shell","40"
"pbinkley","Shell","24"
"also","Shell","12"
"mredar","Shell","92"
"jjin082693","Shell","10"
"aways","Shell","285"
"chronic-buildbox","Shell","48"
"ingydotnet","Shell","243"
"jmesmon","Shell","69"
"pale3","Shell","19"
"shr-buildhost","Shell","136"
"sixman9","Shell","28"
"rvadhavk","Shell","19"
"x0xhellx0x","Shell","98"
"timkurvers","Shell","20"
"qrwteyrutiyoup","Shell","12"
"justinrummel","Shell","36"
"sym3tri","Shell","22"
"raskhadafi","Shell","10"
"benoit-monin","Shell","10"
"wesyoung","Shell","145"
"lettertwo","Shell","47"
"lpirl","Shell","23"
"jabrcx","Shell","55"
"abukin","Shell","43"
"gtmanfred","Shell","23"
"ethanvandenberg22","Shell","78"
"darrenli","Shell","228"
"marcosalles","Shell","65"
"pudds","Shell","45"
"jeffvance","Shell","27"
"kermit666","Shell","22"
"gummyreview","Shell","36"
"jeffduda","Shell","71"
"SLaks","Shell","20"
"jeremyjarrell","Shell","13"
"kalgynirae","Shell","11"
"gikraychik","Shell","81"
"javaguirre","Shell","16"
"nayefc","Shell","109"
"bubbl","Shell","82"
"royclarkson","Shell","24"
"HeikoAdams","Shell","19"
"forumber","Shell","14"
"mollybostic","Shell","208"
"milofon","Shell","47"
"waynr","Shell","45"
"kasperhettinga","Shell","406"
"mateusg","Shell","13"
"ryexley","Shell","11"
"chasemp","Shell","14"
"agius","Shell","24"
"hpoydar","Shell","63"
"pirog","Shell","107"
"Keith2","Shell","37"
"proofit404","Shell","293"
"marcransome","Shell","11"
"invsblduck","Shell","43"
"isao","Shell","51"
"Gelmir","Shell","36"
"alesguzik","Shell","71"
"smlb","Shell","19"
"Jibux","Shell","27"
"thetateal","Shell","21"
"papamoose","Shell","75"
"d4rkcat","Shell","337"
"boklm","Shell","10"
"mrietveld","Shell","17"
"pahoughton","Shell","48"
"nmeum","Shell","219"
"antoine-habran","Shell","48"
"nicksagona","Shell","45"
"deadNightTiger","Shell","49"
"mbadolato","Shell","24"
"exo-swf","Shell","225"
"liouys","Shell","38"
"TroubleT","Shell","18"
"tgrosinger","Shell","30"
"danfruehauf","Shell","142"
"groverz","Shell","19"
"dugancathal","Shell","19"
"grepinsight","Shell","73"
"cmr","Shell","15"
"comandrei","Shell","12"
"xbmcrus","Shell","10"
"crazychip","Shell","17"
"jalcine","Shell","151"
"rahulsom","Shell","54"
"thompsnm","Shell","21"
"j4m355","Shell","47"
"golmansax","Shell","18"
"pzl","Shell","31"
"mikegerwitz","Shell","53"
"cobrelli","Shell","28"
"kariya","Shell","21"
"mewlips","Shell","21"
"pas256","Shell","62"
"gyuha","Shell","68"
"jason-riddle","Shell","78"
"SamSaffron","Shell","23"
"rranelli","Shell","18"
"dtalley11","Shell","13"
"gankkank","Shell","209"
"tylery71","Shell","17"
"rbheromax","Shell","43"
"craigcitro","Shell","157"
"rmacnak","Shell","32"
"KonstaT","Shell","92"
"elon","Shell","13"
"brandon14","Shell","118"
"fishears","Shell","48"
"moul","Shell","46"
"jingai","Shell","79"
"carlosgsouza","Shell","55"
"davidxia","Shell","62"
"sethtrain","Shell","31"
"rolme","Shell","32"
"noah-goodrich","Shell","11"
"askn","Shell","11"
"Simoruty","Shell","84"
"Teapot418","Shell","18"
"azat","Shell","116"
"elelinux","Shell","224"
"dane0542","Shell","36"
"magavdraakon","Shell","28"
"scottfrederick","Shell","99"
"atomaka","Shell","74"
"dreyk","Shell","27"
"Ypnose","Shell","108"
"ellis","Shell","14"
"bmwiedemann","Shell","94"
"levsh","Shell","225"
"artmig","Shell","17"
"ukanga","Shell","21"
"garwynn","Shell","68"
"yunosh","Shell","13"
"mhamrah","Shell","89"
"tortxof","Shell","55"
"flokli","Shell","26"
"mirkokiefer","Shell","148"
"hachi-eiji","Shell","14"
"Mithun46","Shell","140"
"sarattall","Shell","24"
"classam","Shell","108"
"fedebarabas","Shell","39"
"joeythesaint","Shell","30"
"AndreyPavlenko","Shell","201"
"rumblesan","Shell","156"
"ekamil","Shell","13"
"FransUrbo","Shell","12"
"JacobHayes","Shell","21"
"Jermolene","Shell","12"
"bafm79","Shell","109"
"alexionescu","Shell","14"
"xphere","Shell","17"
"Passionate","Shell","19"
"dylannorthrup","Shell","71"
"insanum","Shell","61"
"patschi","Shell","17"
"tinyladi","Shell","18"
"Saicheg","Shell","20"
"Shirui1989","Shell","46"
"grekko","Shell","36"
"Vdragon","Shell","19"
"hoffoo","Shell","32"
"hugoduncan","Shell","78"
"sushimustwrite","Shell","88"
"csilvers","Shell","51"
"clizzin","Shell","25"
"anandankm","Shell","64"
"zhaodongwei","Shell","33"
"fx57","Shell","62"
"scudelletti","Shell","24"
"effhaa","Shell","30"
"lra","Shell","45"
"fprimex","Shell","12"
"Enlik","Shell","59"
"LAndreas","Shell","11"
"ns-codereview","Shell","39"
"ns-buildbot","Shell","39"
"MBQsniper","Shell","59"
"mschober","Shell","11"
"dukex","Shell","23"
"singhdd93","Shell","242"
"rjellinek","Shell","27"
"cgardner","Shell","77"
"plfiorini","Shell","157"
"Alucard24","Shell","190"
"cataphract","Shell","51"
"CodeBlock","Shell","28"
"blindndumb","Shell","64"
"pr0d1r2","Shell","26"
"xpmio","Shell","158"
"gerrit-ovirt-org","Shell","31"
"adammenges","Shell","39"
"ntabernero","Shell","77"
"jairhenrique","Shell","19"
"itayw","Shell","52"
"conor-mac-aoidh","Shell","24"
"tokuda109","Shell","28"
"Ardoise","Shell","698"
"gplessis","Shell","85"
"pledbrook","Shell","62"
"danielcbaldwin","Shell","13"
"edgleyUK","Shell","265"
"ithinkihaveacat","Shell","87"
"caedes","Shell","137"
"authorNari","Shell","295"
"ignatenkobrain","Shell","230"
"kyleam","Shell","43"
"ahacop","Shell","31"
"Chairshot215","Shell","82"
"jasonbartz","Shell","15"
"AlphaHydrae","Shell","39"
"NicolasRTT","Shell","39"
"DrupalInCloud","Shell","28"
"Faryaab","Shell","107"
"tybenz","Shell","516"
"iceicetimmy","Shell","41"
"bendecoste","Shell","10"
"extropic-engine","Shell","43"
"fabiobatalha","Shell","33"
"mlavin","Shell","20"
"etirelli","Shell","37"
"johnhany97","Shell","171"
"troywill","Shell","94"
"mulx","Shell","42"
"lifengtian","Shell","24"
"micalexander","Shell","51"
"mguegan","Shell","65"
"Oros42","Shell","21"
"nifgraup","Shell","23"
"thomaschrstnsn","Shell","24"
"AndroidRul3z","Shell","46"
"andrewsmedina","Shell","71"
"rowofpixels","Shell","22"
"mvala","Shell","141"
"vito-c","Shell","41"
"rjeczalik","Shell","17"
"lunaryorn","Shell","18"
"AndreGustavoRigon","Shell","36"
"gsnewmark","Shell","93"
"ion1","Shell","31"
"dk-zero-cool","Shell","72"
"matthew-brett","Shell","62"
"yaccz","Shell","197"
"peterwalker","Shell","66"
"honza","Shell","44"
"tekul","Shell","74"
"cc2qe","Shell","134"
"madsheep","Shell","10"
"sschneid","Shell","36"
"jonschipp","Shell","85"
"barentsen","Shell","37"
"janosgyerik","Shell","49"
"grzesiek-galezowski","Shell","92"
"enormandeau","Shell","106"
"netj","Shell","178"
"Nick0703","Shell","96"
"mcmire","Shell","28"
"alcides","Shell","18"
"jcrossley3","Shell","58"
"Indiv0","Shell","42"
"fsouza","Shell","167"
"sacharya","Shell","122"
"simonjgreen","Shell","13"
"ranguard","Shell","51"
"dmorrill10","Shell","56"
"tylertreat-wf","Shell","14"
"jhorn-reachtech","Shell","18"
"robparrott","Shell","173"
"shanksauce","Shell","49"
"Espreon","Shell","116"
"goncalopereira","Shell","44"
"akhleung","Shell","27"
"fpoirotte","Shell","48"
"zeehio","Shell","29"
"b3by","Shell","88"
"rodolfocaldeira","Shell","15"
"imkmf","Shell","36"
"GUI","Shell","10"
"zielmicha","Shell","17"
"abcdach","Shell","13"
"Tafhim","Shell","21"
"rendlein","Shell","64"
"pbrisbin","Shell","212"
"pcercuei","Shell","12"
"androidmeda","Shell","110"
"michaelmosmann","Shell","10"
"csparker247","Shell","51"
"mitsuse","Shell","44"
"dreispt","Shell","76"
"waynepallen","Shell","16"
"weitzner","Shell","37"
"ryandotsmith","Shell","134"
"esproul","Shell","114"
"acurry","Shell","15"
"lejenome","Shell","12"
"g0tmi1k","Shell","39"
"leo-bogert","Shell","134"
"iurnait","Shell","33"
"servesh","Shell","18"
"StephenBrown2","Shell","13"
"hector","Shell","10"
"vlad-sensei","Shell","30"
"woutervanwijk","Shell","20"
"cowpig","Shell","26"
"lobocode","Shell","41"
"changbl","Shell","25"
"igitian","Shell","22"
"klanoma","Shell","43"
"croeder","Shell","10"
"DrewDahlman","Shell","10"
"shiznu","Shell","357"
"claudiob","Shell","18"
"ahonor","Shell","192"
"oddshocks","Shell","127"
"ORCAOSP","Shell","634"
"Shahor","Shell","12"
"cristianobaptista","Shell","28"
"iseijin","Shell","24"
"andy-s-clark","Shell","23"
"davidbrazdil","Shell","174"
"soffes","Shell","21"
"nigelb","Shell","96"
"50Wliu","Shell","212"
"ZogStriP","Shell","12"
"wm4","Shell","60"
"sarbbottam","Shell","36"
"TMartinPPC","Shell","19"
"jaqque","Shell","37"
"norrs","Shell","11"
"fieldville","Shell","15"
"Flyhalf205","Shell","248"
"alkaline9500","Shell","15"
"xarvh","Shell","34"
"joshenders","Shell","25"
"brucem","Shell","23"
"bling","Shell","30"
"dedmons","Shell","28"
"antonioIrizar","Shell","33"
"romainberger","Shell","28"
"jeroenjanssens","Shell","21"
"hnlee","Shell","26"
"Drgravy","Shell","90"
"tonycoco","Shell","31"
"zunda","Shell","20"
"bolted","Shell","19"
"2ion","Shell","26"
"blai","Shell","10"
"jralls","Shell","136"
"byxorna","Shell","19"
"jlerpscher","Shell","24"
"bouquetf","Shell","14"
"nirum","Shell","36"
"kr","Shell","47"
"paulredmond","Shell","27"
"matmalone","Shell","36"
"jlhosman","Shell","36"
"gguimaraesbr","Shell","21"
"alejandrogutierrez","Shell","43"
"gerryster","Shell","18"
"decarboxy","Shell","25"
"jfillmore","Shell","32"
"creationix","Shell","22"
"williamstein","Shell","86"
"nickjoodi","Shell","23"
"gustavoss","Shell","28"
"futjikato","Shell","11"
"platatita","Shell","12"
"MarkBiesheuvel","Shell","14"
"timstaley","Shell","58"
"miklos-martin","Shell","30"
"Walfisch","Shell","35"
"weissjeffm","Shell","49"
"DarkSnake-Kobra","Shell","62"
"serginator","Shell","32"
"billinux","Shell","31"
"amesserl","Shell","16"
"zendawg","Shell","32"
"charlesjshort","Shell","10"
"alu0100495744","Shell","21"
"eghm","Shell","129"
"stof","Shell","14"
"kevinwan","Shell","39"
"gwenp","Shell","29"
"abeaumet","Shell","232"
"addem1234","Shell","17"
"imcsk8","Shell","11"
"tante","Shell","61"
"autozimu","Shell","15"
"supplantr","Shell","17"
"wemstad","Shell","53"
"zxiiro","Shell","22"
"nybblr","Shell","86"
"adamhub","Shell","12"
"TheLastCicada","Shell","10"
"Mins","Shell","35"
"muflax","Shell","86"
"jhou1","Shell","111"
"robertpyke","Shell","11"
"zhaozhanqi","Shell","19"
"weiyj","Shell","12"
"guillaumebrunerie","Shell","41"
"bradfa","Shell","28"
"fryguybob","Shell","18"
"watanabe0621","Shell","26"
"cmerdctech","Shell","18"
"leeyiw","Shell","10"
"agaricusb","Shell","75"
"kimballa","Shell","29"
"mYmNeo","Shell","182"
"koush","Shell","27"
"juergen66","Shell","14"
"marpaia","Shell","144"
"kyleshaw621","Shell","21"
"aergonaut","Shell","11"
"mukku0627","Shell","14"
"jgeboski","Shell","75"
"sigaev","Shell","84"
"technomanticore","Shell","51"
"jensraaby","Shell","24"
"tomoki","Shell","46"
"Kaljurand","Shell","127"
"DIRhuynh","Shell","127"
"awole20","Shell","10"
"flaviamissi","Shell","77"
"ploxiln","Shell","13"
"ajprax","Shell","21"
"burtbeckwith","Shell","14"
"mindjiver","Shell","37"
"jeffbuttars","Shell","11"
"desulator","Shell","43"
"nshalman","Shell","14"
"tgc-dk","Shell","11"
"peterk143","Shell","206"
"blusjune","Shell","310"
"michalliu","Shell","218"
"sudar","Shell","37"
"taiansu","Shell","64"
"westcripp","Shell","258"
"doitian","Shell","52"
"jamiew","Shell","11"
"eed3si9n","Shell","17"
"gravitystorm","Shell","55"
"nadlabak","Shell","20"
"pxlpnk","Shell","21"
"MacLemon","Shell","14"
"Sepero","Shell","25"
"silas","Shell","101"
"0xD34D","Shell","174"
"mribeirodantas","Shell","46"
"egonelbre","Shell","19"
"michaelbragg","Shell","30"
"dparalen","Shell","113"
"greeneca","Shell","28"
"mevansam","Shell","18"
"stlifey","Shell","48"
"totty90","Shell","38"
"matejonnet","Shell","71"
"Daveee10","Shell","50"
"rascarlo","Shell","40"
"mina86","Shell","35"
"jaydee3","Shell","13"
"freeformsystems","Shell","779"
"ctron","Shell","158"
"Fa773NM0nK","Shell","16"
"mareknovotny","Shell","24"
"hauptmech","Shell","42"
"lepht","Shell","15"
"pandrew","Shell","178"
"flixr","Shell","31"
"plu","Shell","71"
"jaemyeong","Shell","27"
"xerial","Shell","129"
"benjaminsavoy","Shell","270"
"faidoc","Shell","125"
"niasw","Shell","12"
"ngsw","Shell","61"
"fike","Shell","43"
"arnlaugsson","Shell","49"
"byrne","Shell","14"
"tstrachota","Shell","25"
"thomhastings","Shell","190"
"tomsquest","Shell","51"
"rinrinne","Shell","33"
"errge","Shell","99"
"Donearm","Shell","44"
"heroandtn3","Shell","16"
"rnc","Shell","58"
"shkumagai","Shell","13"
"JonCoppeard","Shell","28"
"hollow","Shell","465"
"dimhold","Shell","39"
"VinceMacBuche","Shell","141"
"darth10","Shell","21"
"mikejiang","Shell","27"
"marcuswhybrow","Shell","27"
"romaklimenko","Shell","33"
"c00kiemon5ter","Shell","38"
"mpareja","Shell","35"
"ttouch","Shell","80"
"tjordanchat","Shell","120"
"trulyliu","Shell","81"
"alexandrehaguiar","Shell","43"
"hkulekci","Shell","22"
"olav","Shell","94"
"zenazn","Shell","126"
"TNosredna","Shell","198"
"asoltys","Shell","27"
"salizzar","Shell","22"
"dahlia","Shell","14"
"ossobuffo","Shell","11"
"pgollucci","Shell","34"
"jcf","Shell","238"
"wkennington","Shell","75"
"kazkus","Shell","11"
"mikemackintosh","Shell","25"
"ryanaghdam","Shell","11"
"rk4an","Shell","11"
"Arakis","Shell","21"
"RobvanderDoes","Shell","40"
"thenaterhood","Shell","60"
"kyleabeauchamp","Shell","65"
"noirin","Shell","20"
"fdelacruz","Shell","21"
"bostonaholic","Shell","22"
"itspriddle","Shell","35"
"hasalex","Shell","16"
"Chiggins","Shell","27"
"schnittchen","Shell","11"
"DoomHammer","Shell","14"
"dekstop","Shell","17"
"DKOSP","Shell","40"
"andybotting","Shell","11"
"alferpal","Shell","71"
"aikar","Shell","33"
"crebma","Shell","39"
"devananda","Shell","43"
"ballPointPenguin","Shell","33"
"ransford","Shell","19"
"esmil","Shell","25"
"sofar","Shell","41"
"everett1992","Shell","45"
"parahunter","Shell","13"
"ammoses89","Shell","17"
"dproldan","Shell","31"
"labisso","Shell","27"
"defenestration","Shell","30"
"leesmith","Shell","24"
"joefiorini","Shell","19"
"pauldhunt","Shell","18"
"maksimr","Shell","115"
"stefanbeller","Shell","29"
"torifat","Shell","26"
"benjamin-guillet","Shell","24"
"kzhu91","Shell","17"
"podxboq","Shell","39"
"cpages","Shell","27"
"adamfisk","Shell","38"
"stuartherbert","Shell","87"
"mgcrea","Shell","21"
"olivierbeytrison","Shell","27"
"stephenmelrose","Shell","41"
"baffo88","Shell","31"
"highfeeling","Shell","65"
"lyrixx","Shell","81"
"kevva","Shell","31"
"htchoi1995","Shell","146"
"maxailloud","Shell","16"
"nozzy123nozzy","Shell","18"
"finnq","Shell","82"
"xaviermanach","Shell","44"
"jeffreyhorner","Shell","13"
"jbryan","Shell","11"
"loonkwil","Shell","48"
"amergrgic","Shell","11"
"christianchristensen","Shell","17"
"nkouevda","Shell","61"
"Alucryd","Shell","176"
"embolalia","Shell","19"
"stagrlee","Shell","63"
"mfussenegger","Shell","30"
"jesseyv","Shell","12"
"agargiulo","Shell","11"
"certik","Shell","20"
"cburyta","Shell","13"
"wting","Shell","62"
"petervanderdoes","Shell","91"
"dylex","Shell","11"
"adam-lee","Shell","36"
"brousalis","Shell","45"
"nathan7","Shell","62"
"csmart","Shell","74"
"tupton","Shell","27"
"Perrydu","Shell","128"
"hbjoylee","Shell","10"
"peexl","Shell","37"
"IdrilFirebird","Shell","13"
"theonewolf","Shell","31"
"sarahgerweck","Shell","47"
"friedrichg","Shell","13"
"jmacdonald","Shell","14"
"lukebaker","Shell","18"
"thiderman","Shell","65"
"stan0x","Shell","37"
"justinlocsei","Shell","19"
"hristozov","Shell","13"
"slaskis","Shell","23"
"esjeon","Shell","18"
"tpoechtrager","Shell","17"
"mitch000001","Shell","76"
