"actor","repository_language","pushes"
"jskorpan","C","55"
"logxen","C","114"
"XhmikosR","C","1152"
"telmofriesen","C","14"
"wbchristerson","C","76"
"nverinaud","C","61"
"jamescoxon","C","27"
"j3parker","C","13"
"davidmoreno","C","81"
"BlockSocUNSW","C","295"
"gedim21","C","23"
"stumped2","C","134"
"alexmarsev","C","372"
"jemejia","C","10"
"donginl","C","43"
"AlucardZero","C","74"
"michaelpq","C","287"
"Kenny9999","C","109"
"jrcutler","C","16"
"rmanis","C","170"
"bass0324","C","52"
"zwerfvogel","C","30"
"kinetiknz","C","71"
"GrimSerious","C","20"
"snaewe","C","195"
"Rendaw","C","38"
"harrism","C","17"
"tjfontaine","C","82"
"haukurr11","C","88"
"arco","C","365"
"dantesu1218","C","41"
"vsctiago","C","71"
"leejcw","C","54"
"ameyp","C","16"
"pao","C","20"
"finscn","C","50"
"shaos","C","12"
"ferlocar-gap","C","13"
"yyyyyao","C","22"
"lywaterman","C","50"
"invisiblek","C","306"
"leejonggun","C","33"
"poisson","C","30"
"yumm007","C","186"
"mlinuxguy","C","53"
"IjonTichy","C","402"
"bradfitz","C","84"
"mldelibero","C","27"
"fakhrazeyev","C","126"
"TeamFahQ","C","76"
"jpmec","C","23"
"spc476","C","102"
"mpagano1125","C","85"
"marcolivierarsenault","C","19"
"arunpersaud","C","26"
"aetherith","C","49"
"trentm","C","61"
"sotownsend","C","151"
"alexdantas","C","78"
"trojal","C","152"
"RedBearLab","C","26"
"dervishxgit","C","310"
"jixiuf","C","21"
"maigner","C","47"
"AndreasFMueller","C","106"
"wandergeek","C","11"
"martinpitt","C","262"
"lichinka","C","82"
"dsymonds","C","76"
"zioproto","C","124"
"t-k-","C","38"
"alex-ab","C","66"
"nfeske","C","146"
"Hundsbuah","C","117"
"obonaventure","C","71"
"beppec56","C","578"
"pimms","C","120"
"noporpoise","C","212"
"kh4","C","259"
"godspeed1989","C","116"
"mempf","C","30"
"cinemast","C","16"
"ivanr","C","72"
"PeterXu","C","25"
"Droggelbecher","C","117"
"jpc","C","19"
"anarsoul","C","32"
"simonvh","C","25"
"noglitch","C","108"
"indutny","C","190"
"blegat","C","98"
"Akivashi","C","51"
"linuxmaniac","C","84"
"drjokepu","C","44"
"RommelVR","C","39"
"Daveee10","C","152"
"bagder","C","368"
"wpond","C","12"
"parudthz","C","102"
"chamerling","C","279"
"pmjdebruijn","C","440"
"omaskery","C","16"
"saywhaat","C","16"
"scottatchley","C","185"
"arthurdejong","C","142"
"Merkil","C","43"
"mdejong","C","24"
"u-ra","C","53"
"nightcracker","C","61"
"iglesias","C","12"
"ctplamer","C","24"
"chris41g","C","334"
"miyako","C","51"
"muromec","C","32"
"Xlab","C","79"
"wakamori","C","95"
"YBadiss","C","69"
"seagullua","C","25"
"Dunnzilla","C","13"
"waywardmonkeys","C","17"
"gromacs-upload","C","851"
"tnrazy","C","20"
"ashishdatta","C","15"
"bpostlethwaite","C","45"
"GatoLoko","C","12"
"konstantinosch","C","109"
"JamieSharpe","C","13"
"richardgv","C","117"
"nevelis","C","281"
"vernonrj","C","86"
"adamus1red","C","70"
"aalvarado","C","16"
"bapjg","C","519"
"ffurkAn","C","17"
"jefftranter","C","31"
"igorcanadi","C","47"
"manuelbua","C","45"
"cesarandreu","C","66"
"drgogeta86","C","43"
"EvanTeitelman","C","46"
"klickverbot","C","281"
"alericoveri","C","490"
"Izelenn","C","13"
"stxent","C","59"
"kyryljan-serhij","C","679"
"emente","C","10"
"danomatika","C","181"
"unphased","C","37"
"mkushnir","C","323"
"Elite6809","C","56"
"ThisBeHuman","C","25"
"fnoble","C","85"
"skeswa","C","21"
"xZise","C","13"
"oraac","C","395"
"salmonthefish","C","20"
"bherila","C","13"
"xekoukou","C","116"
"udan11","C","58"
"carlomorgantinizynga","C","62"
"nolith","C","16"
"Warrows","C","60"
"mpgarate","C","83"
"smc314","C","25"
"mcdope","C","63"
"williamstein","C","98"
"markmontymark","C","69"
"neokeld","C","46"
"WurdahMekanik","C","23"
"kieferkat","C","34"
"dadleyy","C","23"
"simphys","C","69"
"anirudhSK","C","54"
"ludoviclaffineur","C","17"
"em-mo","C","61"
"menewman","C","39"
"littlesavage","C","86"
"zombah","C","28"
"L-Naej","C","136"
"eMancu","C","13"
"hahnjo","C","67"
"zx2c4","C","230"
"minusinf","C","136"
"davidom","C","15"
"nsgarv","C","44"
"mrnuke","C","362"
"Colin-S","C","35"
"androclassic","C","17"
"kimash","C","68"
"Mikeygoo","C","74"
"ricklon","C","35"
"astarasikov","C","24"
"oerdnj","C","370"
"qitta","C","36"
"sauver","C","50"
"mattiskan","C","19"
"g3tsum","C","153"
"djcsdy","C","88"
"KitsuneFox89","C","19"
"Supermathie","C","17"
"gcardonag","C","20"
"mat2057","C","32"
"JoakimSoderberg","C","61"
"ratelle","C","22"
"nightnic","C","58"
"Sportsstar89","C","787"
"art103","C","15"
"jpeg","C","55"
"cehars","C","94"
"pavpanchekha","C","100"
"sweetleon","C","27"
"mwielgosz","C","25"
"TnaK","C","131"
"ankitkv","C","79"
"dfeles","C","12"
"johannesauer","C","159"
"rwhaid","C","16"
"Bulwersator","C","428"
"schpuntik","C","214"
"Kalir","C","11"
"thederekjay","C","133"
"nehiljain","C","45"
"myaut","C","49"
"dtaht","C","37"
"genis","C","22"
"ermal","C","394"
"gligli","C","122"
"zhanxw","C","23"
"xuhdev","C","49"
"kuba--","C","18"
"sunny256","C","571"
"tositrino","C","99"
"Tapsa","C","39"
"whatthejeff","C","44"
"wentaoshang","C","66"
"tcompa","C","16"
"Yonsh","C","10"
"yuroller","C","43"
"Remixman","C","116"
"eshi0921","C","63"
"Youbze","C","23"
"codeworkx","C","155"
"beforeload","C","149"
"askervin","C","233"
"kinghom","C","107"
"qh997","C","50"
"maribu","C","86"
"thuydx55","C","99"
"johnnyslt","C","395"
"whj198579","C","27"
"stoffie","C","11"
"brucezheng","C","66"
"falstaff84","C","13"
"handmethesoap","C","31"
"h4xxel","C","299"
"MartinRo","C","55"
"badlogic","C","521"
"valtri","C","96"
"hughsie","C","224"
"sunyc","C","404"
"maxfu","C","214"
"CeetronResInsight","C","579"
"dawgfoto","C","138"
"alexlib","C","107"
"JesseWeinstein","C","18"
"pfortuny","C","25"
"Istvan1655","C","38"
"yichoi","C","19"
"zh0014in","C","37"
"histat","C","41"
"sosilent","C","63"
"mattiasbybro","C","188"
"whilealive","C","17"
"d0ru","C","44"
"Danius","C","16"
"aszxqw","C","82"
"wurrior","C","19"
"animehunter","C","155"
"Mithrandir0x","C","59"
"kraiper","C","23"
"casarock","C","14"
"rtems-updater","C","167"
"wangchao0502","C","43"
"taohu","C","16"
"larskanis","C","135"
"caspervonb","C","28"
"zhensydow","C","56"
"shr-buildhost","C","243"
"2hanson","C","29"
"uNiversaI","C","60"
"bogavante","C","897"
"shr-project","C","45"
"eft890","C","110"
"twytzhonghua","C","135"
"fudanchii","C","14"
"aguegu","C","221"
"piroman-lynx","C","39"
"b3h3moth","C","75"
"michamimosa","C","150"
"Ferk","C","11"
"vanng822","C","69"
"nusic","C","137"
"merckhung","C","27"
"olenz","C","101"
"kdave","C","78"
"durga2112","C","19"
"mrchay","C","185"
"narpas","C","40"
"alex-alex","C","124"
"nyorem","C","45"
"alvaropg","C","16"
"shigh","C","22"
"franko","C","160"
"simpleigh","C","61"
"ramanauskas","C","88"
"vBm","C","167"
"gusc","C","63"
"descent","C","161"
"t57root","C","17"
"morphis","C","266"
"dtrail","C","1772"
"dwjackson","C","32"
"ftigeot","C","17"
"dforsl","C","11"
"mfreiholz","C","109"
"kjlahm","C","24"
"SumiTomohiko","C","361"
"kaltsi","C","51"
"jd28","C","79"
"adhiraj","C","169"
"sajmoon","C","45"
"ericthelam73","C","90"
"kaymorey","C","81"
"MartinThoma","C","12"
"udo-stenzel","C","54"
"otternq","C","22"
"cathyatseneca","C","73"
"jherland","C","27"
"theterg","C","13"
"budjmt","C","29"
"porchdog","C","82"
"Ceylo","C","89"
"nuka1195","C","144"
"rfz","C","18"
"gstoke","C","150"
"waneck","C","17"
"FilipeBento","C","18"
"deiv","C","42"
"killme","C","102"
"zhangyafeikimi","C","104"
"GarethS","C","51"
"westcripp","C","57"
"iguananaut","C","424"
"lazyparser","C","81"
"dfoley23","C","58"
"parai","C","457"
"zarboz","C","752"
"bviktor","C","351"
"dhensen","C","101"
"jayvius","C","71"
"pfalcon","C","97"
"Ryuinferno","C","195"
"ishmal","C","119"
"Piso94","C","41"
"nkmrshn","C","27"
"derf","C","119"
"jedbrown","C","221"
"oxavelar","C","309"
"jaseg","C","88"
"hoelzro","C","47"
"Stabbath","C","80"
"akfidjeland","C","20"
"darkuranium","C","85"
"lzkelley","C","40"
"phipse","C","106"
"rurseekatze","C","289"
"licstar","C","13"
"agouenee","C","69"
"sparkycrisse","C","12"
"yhliaoluan","C","33"
"xv500i","C","199"
"natxoraga22","C","170"
"Zeg9","C","22"
"zizon","C","16"
"aksalj","C","15"
"tutucloud","C","27"
"amesserl","C","160"
"Red54","C","35"
"schmurfy","C","56"
"qinbo","C","64"
"bor0","C","27"
"dancor","C","15"
"dianatatu","C","78"
"iandol","C","56"
"paul678","C","102"
"outerWorld","C","96"
"shrinidhi666","C","166"
"linzhe","C","20"
"solomonwzs","C","35"
"inamschroeder","C","13"
"dhcmrlchtdj","C","45"
"Zhangzhiyi","C","49"
"BjoKaSH","C","20"
"r4um","C","13"
"wang103","C","48"
"mk01","C","180"
"psaha","C","43"
"Crosslyfire","C","42"
"jonasp","C","22"
"msva","C","38"
"tamentis","C","130"
"aszeszo","C","164"
"bhimsen92","C","67"
"alizeec","C","44"
"z32556601","C","78"
"Rawk","C","111"
"ruarcs","C","16"
"shaladdle","C","42"
"skiloop","C","19"
"foliern","C","119"
"kakus","C","37"
"bjwbell","C","37"
"vDorst","C","160"
"potterhe","C","14"
"theli-ua","C","20"
"bonus2113","C","13"
"robinduckett","C","12"
"poolpOrg","C","414"
"nikreiman","C","150"
"zenki2001cn","C","55"
"knicos","C","135"
"dbrignoli","C","88"
"IdVincentYang","C","30"
"gunchleoc","C","44"
"tychon","C","82"
"selimnairb","C","80"
"Drgravy","C","39"
"PTank","C","19"
"ojwb","C","42"
"pornel","C","100"
"taldcroft","C","233"
"Jim-Holmstroem","C","33"
"ltworf","C","15"
"maci0","C","66"
"Gustorn","C","16"
"wormsparty","C","32"
"neophenix","C","33"
"berni987654321","C","83"
"Rhoin","C","38"
"joehillen","C","208"
"mabrand","C","470"
"kuramayoko10","C","45"
"davidsiaw","C","71"
"hulifox008","C","39"
"ZackMullaly","C","18"
"sklnet","C","114"
"tcheneau","C","19"
"Alllex","C","80"
"michaelstein","C","26"
"nslo","C","92"
"sigmaseven","C","21"
"rread","C","471"
"jamrial","C","145"
"martinbrook","C","19"
"sdobart","C","19"
"pierceheavens","C","25"
"4drX","C","51"
"srlang","C","65"
"sergeykam","C","42"
"petya2164","C","17"
"WarPie","C","49"
"ankan-ban","C","62"
"jgeboski","C","111"
"rphillips","C","123"
"RickEyre","C","211"
"roes","C","38"
"flarn2006","C","102"
"gnsantos","C","75"
"Comaleaf","C","53"
"Allanis","C","142"
"fincs","C","25"
"guoger","C","23"
"pauldb89","C","80"
"greghudson","C","101"
"da-anda","C","95"
"cknadler","C","132"
"tohojo","C","51"
"PeterZosch","C","50"
"abcminiuser","C","313"
"pgiblox","C","25"
"dirjud","C","13"
"buhman","C","72"
"lampeh","C","62"
"podonoghue","C","12"
"irtefa","C","57"
"binary1248","C","23"
"jean-m-cyr","C","153"
"Timethor","C","22"
"vincent178","C","26"
"fi01","C","373"
"def-","C","198"
"alexrudy","C","21"
"mikes-spindance","C","37"
"Kent-Na","C","21"
"robertcorreas","C","34"
"bagrounds","C","40"
"Kai-Fu","C","84"
"zieckey","C","15"
"rpi-fongming","C","13"
"bitdeli-chef","C","31"
"agoessling","C","11"
"rgmelko","C","43"
"pvarin","C","31"
"ysdeal","C","107"
"richo","C","126"
"smherwig","C","25"
"mizushima","C","32"
"mgaldzic","C","88"
"ygpark","C","40"
"stuta","C","22"
"mdg","C","155"
"JamieD81","C","97"
"hamogu","C","52"
"hugsy","C","81"
"JasonYang007","C","51"
"apmon","C","131"
"anders3408","C","207"
"zen6","C","23"
"ryanoshag","C","11"
"HugoSTorres","C","30"
"kiban18","C","20"
"loganchien","C","21"
"snoweye","C","95"
"kisom","C","90"
"jingchunzhang","C","35"
"xichuanglian","C","67"
"Brandon-Foster","C","45"
"irsal","C","20"
"Rbdall","C","43"
"houwentaoff","C","17"
"razc411","C","24"
"cjdrake","C","26"
"cnatoli","C","81"
"odchbot","C","39"
"kaniini","C","167"
"caesar0301","C","25"
"yasuhito","C","341"
"kuchaguangjie","C","68"
"redj","C","1421"
"corrupt952","C","34"
"jeg90","C","31"
"karolherbst","C","805"
"arsradu","C","72"
"anthonygego","C","18"
"pasis","C","102"
"bket","C","30"
"haypo","C","43"
"panmari","C","87"
"miurahr","C","205"
"TriKaspar","C","306"
"ICoi","C","25"
"xaionaro","C","319"
"Noltari","C","138"
"Qorange","C","20"
"mkottman","C","26"
"avsm","C","75"
"wshen0123","C","17"
"cesaravila22","C","10"
"Hiroyuki-Nagata","C","279"
"camillobruni","C","102"
"tdotu","C","64"
"luoskdev","C","58"
"flihp","C","20"
"nickg","C","275"
"kia84","C","33"
"yasuhiro-matsuda","C","10"
"oleavr","C","246"
"ihh","C","89"
"wangshilong","C","28"
"cpldcpu","C","147"
"Themaister","C","906"
"jjfiv","C","28"
"Ayysir","C","1286"
"ifsred","C","34"
"penguineer","C","46"
"alvarezp","C","30"
"crazymaster","C","75"
"erikh","C","19"
"alex-epifanoff","C","128"
"g2p","C","88"
"tioover","C","36"
"Vanatis","C","31"
"minixalpha","C","85"
"alexandrebelloni","C","100"
"shaitan","C","392"
"kAworu","C","87"
"kallisti5","C","96"
"nnmy","C","92"
"gerstrong","C","289"
"arcardinal","C","31"
"yakov-g","C","204"
"MaxWallstedt","C","82"
"rampage644","C","25"
"nitroglycerine33","C","33"
"MaddTheSane","C","490"
"Projects-and-Stuff","C","39"
"math10","C","12"
"bakwc","C","72"
"Ratstail91","C","213"
"chipitsine","C","48"
"janbar","C","57"
"dyu","C","22"
"d-led","C","17"
"dluces","C","35"
"mahkoh","C","69"
"cptspiff","C","243"
"SimonJF","C","58"
"jamison904","C","678"
"rakyll","C","33"
"evgeny-boger","C","27"
"hrtlik","C","17"
"piratejon","C","85"
"badgerman","C","324"
"SyNtheticNightmar3","C","225"
"vszakats","C","541"
"wsdookadr","C","53"
"Jakash3","C","56"
"jinoos","C","18"
"feuerrot","C","25"
"awid777","C","57"
"xhaggi","C","70"
"snavely","C","13"
"beattiea","C","310"
"KevinSchmid","C","19"
"sconklin","C","14"
"cloverfisher","C","12"
"huceke","C","206"
"oneEyedOdin","C","12"
"Tony-Gagliardi","C","10"
"gszauer","C","39"
"konstantint","C","57"
"baijeri","C","89"
"ardagnir","C","14"
"BlownFuze","C","115"
"CharlieMarshall","C","18"
"tom-jin","C","13"
"jeafa","C","11"
"barbalet","C","281"
"RobertDober","C","16"
"kt5ov","C","143"
"scottmeng","C","19"
"nikhiljan93","C","206"
"run","C","43"
"DSMan195276","C","56"
"danielduan","C","46"
"Haze028","C","139"
"bocchino","C","41"
"jasmingirl","C","50"
"DavidSouther","C","40"
"ruffsl","C","35"
"HappyCerberus","C","54"
"idunham","C","292"
"uobikiemukot","C","51"
"crybert","C","33"
"Bismarrck","C","23"
"robz","C","115"
"deuzeman","C","209"
"uucidl","C","61"
"mkhan3189","C","73"
"eyelash","C","11"
"abroxos","C","46"
"liang8305","C","54"
"kluchnikov","C","15"
"martensms","C","38"
"eugenesan","C","81"
"srth12","C","24"
"boucman","C","137"
"dkrotx","C","17"
"kevin-zhong","C","20"
"andralex","C","124"
"lipp","C","132"
"andy-js","C","93"
"elmindreda","C","484"
"R-Lefebvre","C","88"
"gbevin","C","23"
"andnorda","C","79"
"phnakarin","C","63"
"fuss132","C","145"
"sudev","C","106"
"jaquesgrobler","C","179"
"Alex-Oiko","C","15"
"mnm9994u","C","51"
"samstyle","C","146"
"jdavid","C","166"
"manojgudi","C","17"
"LordStraider","C","75"
"cureos","C","145"
"rcefala","C","59"
"lotem","C","87"
"hwdro","C","139"
"SHM123","C","110"
"slavaz","C","134"
"alexmurray","C","50"
"emr","C","53"
"taem","C","231"
"KyleMarchev","C","47"
"wenjun1055","C","148"
"mpruett","C","28"
"LmtEdition","C","53"
"Cynede","C","69"
"laswick","C","17"
"kbranigan","C","86"
"juhgiyo","C","91"
"christophchamp","C","20"
"mcnulty","C","25"
"frcepeda","C","152"
"IreneKnapp","C","164"
"hleeldc","C","15"
"typeoneerror","C","11"
"russellw","C","125"
"davidstrauss","C","231"
"namidairo","C","33"
"swetland","C","108"
"Xenland","C","123"
"saghul","C","580"
"svpv","C","24"
"inouekazu","C","70"
"jameshughes","C","95"
"tuxfan","C","24"
"tristanseifert","C","68"
"adamgreen","C","66"
"Diablo-D3","C","22"
"rukin5197","C","70"
"vincekyi","C","46"
"fosser2","C","153"
"apetrone","C","101"
"dagoodma","C","181"
"kywe665","C","110"
"spicyjack","C","210"
"magnusw","C","17"
"DerArtem","C","35"
"edmore","C","49"
"lh3","C","400"
"stefanlenselink","C","20"
"bcsanches","C","31"
"ruvolof","C","33"
"purplecabbage","C","34"
"phuang","C","53"
"RobertGawron","C","32"
"jledet","C","28"
"ibc","C","64"
"jdupuy","C","19"
"dpocock","C","75"
"danielkummer","C","61"
"Stapo","C","63"
"juanper","C","172"
"wickett","C","27"
"dewagter","C","329"
"morrone","C","64"
"pencilcheck","C","65"
"jangel88","C","45"
"rgommers","C","89"
"felipesanches","C","44"
"samhatchett","C","103"
"thibzy","C","28"
"niksaak","C","108"
"ousttrue","C","33"
"MiltonStanley","C","40"
"Felkk","C","75"
"ThundeR78","C","14"
"specht","C","40"
"homeslice976","C","30"
"gabrield","C","128"
"alanz","C","328"
"naguirre","C","79"
"vitaut","C","244"
"eroullit","C","147"
"andoma","C","536"
"halloannielala","C","40"
"graetzer","C","40"
"Smitter","C","22"
"ugers","C","796"
"benjschiller","C","15"
"rozz666","C","14"
"Tehlyria","C","154"
"matsimon","C","18"
"OrionExplorer","C","171"
"danaj","C","144"
"synack","C","10"
"AltSysrq","C","153"
"constantius9","C","135"
"amueller","C","394"
"samclegg","C","30"
"MatthewLM","C","44"
"krislibaeer","C","294"
"jmslocum","C","21"
"kmoore134","C","133"
"iwalz","C","53"
"BryanCatanzaro","C","40"
"floodyberry","C","30"
"jaketesler","C","43"
"TopherMan","C","55"
"akkaash","C","12"
"iSamuraii","C","27"
"lpereira","C","117"
"lhoward","C","102"
"agraf","C","208"
"kariya","C","27"
"arrrghhh","C","271"
"computoncio","C","46"
"MonishaGunalan","C","12"
"RuiOrey","C","19"
"shiyingzheng","C","13"
"andrewgregory","C","132"
"progserega","C","40"
"syrajendra","C","82"
"luizguilhermecm","C","33"
"Ckef","C","305"
"aki--aki","C","29"
"khogenso","C","201"
"mackenzieajudd","C","23"
"mrshankly","C","44"
"Siimon13","C","16"
"adamel","C","21"
"exKAZUu","C","99"
"mattdangerw","C","36"
"dan9186","C","11"
"karya0","C","21"
"ToadKing","C","209"
"poppy1","C","265"
"karhu","C","38"
"schuay","C","19"
"BLepers","C","59"
"Dwylkz","C","95"
"mcepl","C","12"
"noushi","C","13"
"em-","C","32"
"twbentley","C","23"
"larmel","C","105"
"andeplane","C","24"
"tbonfort","C","426"
"splinter500","C","118"
"novyzde3","C","21"
"jraynal","C","26"
"ZhimingWang","C","13"
"enadam","C","16"
"tklengyel","C","530"
"zhoukeli2005","C","41"
"Mustaavalkosta","C","731"
"nikai3d","C","87"
"sugarsweetrobotics","C","50"
"aweinmann","C","42"
"phooky","C","34"
"mwongatemma","C","51"
"wmfgerrit","C","192"
"HarnoRanaivo","C","290"
"jerith","C","47"
"emaste","C","107"
"jiangxin","C","263"
"smaresca","C","145"
"midnight88","C","115"
"skeevy420","C","94"
"tallica","C","76"
"jeggleston","C","40"
"OjeromeO","C","45"
"gab88slash","C","37"
"aebohlin","C","19"
"pramsey","C","209"
"XiaofanZhang","C","46"
"bodokaiser","C","94"
"raynorpat","C","164"
"qdaxb","C","31"
"the-wolf","C","11"
"spencersevilla","C","52"
"vmusulainen","C","43"
"moy","C","18"
"dumblob","C","45"
"prachpub","C","20"
"gsamokovarov","C","246"
"gallantman","C","57"
"nim65s","C","125"
"ArtanisCV","C","165"
"wagaf-d","C","15"
"broken-e","C","16"
"Novatux","C","80"
"GraveStone","C","39"
"Aaes","C","88"
"caitp","C","260"
"gorlak","C","144"
"deadalnix","C","32"
"sunzhuoshi","C","59"
"tomgidden","C","16"
"jp41011","C","44"
"zhuman","C","76"
"JoesCat","C","254"
"patl1","C","45"
"jacob1","C","130"
"panfudonmx6q","C","26"
"teleshoes","C","168"
"mdenchev","C","10"
"NecroArt","C","32"
"shendureview","C","84"
"justinclift","C","55"
"PecanCM-Gerrit","C","340"
"wangtaoX","C","24"
"yzprofile","C","273"
"stvnrhodes","C","38"
"woodbri","C","234"
"Dnawrkshp","C","13"
"petegleeson","C","70"
"catlikethief","C","14"
"bploeckelman","C","54"
"maxdeliso","C","175"
"zyr3x","C","104"
"spockNinja","C","25"
"j4m3z0r","C","39"
"andrioni","C","14"
"nborko","C","22"
"peaceful","C","10"
"wandermyz","C","39"
"franco-c","C","292"
"marc-mabe","C","29"
"mpartel","C","17"
"andrewclink","C","26"
"markwj","C","124"
"ralfth","C","128"
"joelpryde","C","12"
"lvella","C","54"
"yaneurabeya","C","707"
"trainman419","C","20"
"rfaisal","C","77"
"JL1ni0us","C","23"
"htruong","C","19"
"roblanf","C","63"
"thecraag","C","39"
"eandres25","C","16"
"SaveTheRbtz","C","1291"
"hemmecke","C","268"
"jaredhoberock","C","75"
"jazztickets","C","797"
"truthbk","C","209"
"dezelin","C","15"
"jvoigts","C","56"
"kode54","C","168"
"gagallo7","C","29"
"joshimhoff","C","40"
"deloschang","C","111"
"jrbasso","C","10"
"emirica","C","16"
"mmontero","C","52"
"goris","C","20"
"drachis","C","36"
"twiecki","C","139"
"hurtsky","C","875"
"joelillo","C","10"
"mojca","C","691"
"PaytonTurnage","C","87"
"mattrichard","C","13"
"ChrisCummins","C","291"
"jeiting","C","29"
"funbringer","C","41"
"madcowswe","C","78"
"ejohnstown","C","120"
"ftrimble","C","43"
"sarnold","C","51"
"persianpros","C","309"
"mszczodrak","C","84"
"mecwerks","C","152"
"AlexMax","C","59"
"nvd11","C","80"
"areslp","C","31"
"zacaj","C","11"
"scheuchi","C","14"
"dabbler0","C","26"
"Fasrad","C","14"
"zeliliu","C","31"
"tysonwil","C","75"
"gauxonz","C","23"
"Velovix","C","44"
"schmidda","C","155"
"zestrada","C","39"
"Greever","C","33"
"mmitch","C","50"
"zqfan","C","60"
"drkitty","C","173"
"chulry","C","19"
"zanneth","C","24"
"justinchiu","C","19"
"jpaasen","C","17"
"mafu9","C","30"
"tbursztyka","C","12"
"madeye","C","300"
"ma34s","C","226"
"stephane","C","83"
"sqm2050","C","191"
"floft","C","147"
"miningold","C","32"
"probabilityZero","C","13"
"kroki","C","39"
"evanlucas","C","33"
"spamwax","C","27"
"njitdkj082yy","C","24"
"leejjoon","C","33"
"olafhering","C","139"
"harmonise","C","19"
"fengxiaolong","C","349"
"jfriesse","C","178"
"iGio90","C","151"
"WileyECoyote","C","20"
"thomasf","C","67"
"activesys","C","60"
"vbajpai","C","28"
"yangouts","C","23"
"rctay","C","25"
"epiciskandar","C","71"
"inolen","C","69"
"z211","C","50"
"Alienuser","C","49"
"sproutman","C","66"
"brunoseivam","C","80"
"geomatsi","C","24"
"matusmarhefka","C","92"
"flygoast","C","204"
"watson94","C","26"
"hunginday","C","14"
"huhulala","C","96"
"reynev","C","45"
"mariokonrad","C","167"
"timepp","C","27"
"informatik2012","C","64"
"dimart","C","25"
"feelshift","C","28"
"marmolak","C","98"
"f69m","C","87"
"mavr","C","24"
"AlexMitenev","C","18"
"mlaurijsse","C","207"
"balsini","C","105"
"ditsing","C","79"
"rCEx","C","51"
"andreykyz","C","291"
"nug","C","19"
"hgn","C","171"
"trenskow","C","47"
"kivikakk","C","23"
"uOptim","C","172"
"cholin","C","44"
"forero","C","313"
"sipa","C","63"
"suhengzhang","C","230"
"XXMrHyde","C","142"
"evpo","C","12"
"Hugne","C","17"
"hustcalm","C","27"
"core2duoe6420","C","40"
"mslonina","C","165"
"MMSequeira","C","95"
"sMau","C","13"
"dsvensson","C","137"
"ornithion","C","41"
"limingzju","C","20"
"cybojenix","C","43"
"beyouth","C","24"
"Tieske","C","37"
"vhung92","C","13"
"chrisws","C","106"
"jnothman","C","228"
"aempirei","C","25"
"Caerbannog","C","39"
"mueschel","C","25"
"PeterHo","C","13"
"nashidau","C","22"
"zodiac1111","C","186"
"strassek","C","79"
"timxx","C","88"
"netinept","C","57"
"zhaochengw","C","40"
"icarus75","C","52"
"keshashah","C","10"
"avaranovich","C","14"
"coveny","C","21"
"Urbansson","C","40"
"klange","C","245"
"pekkanikander","C","40"
"RamseyK","C","55"
"Justasic","C","82"
"yamanobori-old","C","26"
"nspierbundel","C","80"
"HackerFoo","C","232"
"Adam-","C","164"
"wangbin579","C","396"
"yulya3102","C","43"
"cantora","C","266"
"suzp1984","C","62"
"briskgreen","C","368"
"jonof","C","109"
"sni","C","88"
"DanWin","C","60"
"luikore","C","80"
"PsychoGod","C","26"
"Andersw88","C","84"
"denzp","C","33"
"bertfrees","C","21"
"michielbdejong","C","184"
"brandonhamilton","C","11"
"ingo-k","C","83"
"temcocontrols","C","15"
"czobor","C","136"
"tqh","C","52"
"bdh227","C","23"
"allenbo","C","97"
"bandwevil","C","16"
"gabonator","C","42"
"Supernito","C","13"
"ahojnnes","C","90"
"StanislavVolodarskiy","C","159"
"radii","C","37"
"lordofwhales","C","12"
"BtbN","C","791"
"didhiy","C","141"
"gabr","C","31"
"sbrissen","C","51"
"kevster555999","C","14"
"jnwatts","C","35"
"alanorth","C","55"
"Shahan","C","24"
"yhwu","C","74"
"hirre","C","72"
"AlexZabashta","C","37"
"mcmatrix","C","23"
"ffes","C","28"
"jsnweitzel","C","156"
"Tomwi","C","28"
"AmericanDragon1976","C","53"
"sbc100","C","186"
"DirkLaserblast","C","37"
"emoon","C","145"
"puzrin","C","42"
"paulfitz","C","243"
"ozgarza","C","40"
"steffan88","C","79"
"KatekovAnton","C","445"
"levitte","C","86"
"tmtowtdi","C","19"
"xythobuz","C","96"
"Goffredo","C","11"
"raphui","C","59"
"grupphenning","C","167"
"mrthebunny","C","121"
"marozteg","C","165"
"jmuldoon","C","20"
"cahirwpz","C","263"
"hawkinswnaf","C","48"
"bmeneguele","C","22"
"ryeakle","C","102"
"GeeckoDev","C","93"
"a64adam","C","13"
"fthorey","C","22"
"DooMLoRD","C","181"
"JB1tz","C","19"
"rummanwaqar","C","54"
"csfrancis","C","12"
"teemodk","C","11"
"rich-hart","C","29"
"discoloda","C","49"
"csiebler86","C","20"
"dhiltonp","C","52"
"Dragonkill","C","81"
"martinamaggio","C","28"
"NikolajSchlej","C","33"
"rampantmonkey","C","167"
"seppeljordan","C","13"
"cwg2","C","21"
"B4Me","C","71"
"margro","C","47"
"Oleh-Kravchenko","C","23"
"patrickhwood","C","56"
"sheinz","C","24"
"moskytw","C","21"
"fipar","C","17"
"pinkflozd","C","406"
"FliPPeh","C","16"
"drwrose","C","21"
"OliverG96","C","260"
"SheepWillPrevail","C","23"
"ghutchis","C","43"
"EnnioTorre","C","23"
"lantian","C","13"
"vslutov","C","23"
"argriffing","C","42"
"artyom-poptsov","C","98"
"gitj","C","14"
