"actor","repository_language","pushes"
"asayers","Haskell","30"
"ellisk42","Haskell","62"
"yaaase","Haskell","77"
"gambogi","Haskell","48"
"tehmatt","Haskell","13"
"aquaraga","Haskell","20"
"zouppen","Haskell","13"
"atzedijkstra","Haskell","12"
"yoh2","Haskell","39"
"tarsius","Haskell","29"
"paulkoerbitz","Haskell","26"
"rcoh","Haskell","16"
"hdgarrood","Haskell","55"
"vahokif","Haskell","56"
"noelmarkham","Haskell","34"
"eagletmt","Haskell","56"
"gltronred","Haskell","38"
"leroux","Haskell","80"
"utkarshkukreti","Haskell","39"
"fblima","Haskell","16"
"Debilski","Haskell","11"
"coltfred","Haskell","10"
"gelisam","Haskell","158"
"hansonkd","Haskell","43"
"drogar","Haskell","13"
"oncemoreification","Haskell","28"
"laszlopandy","Haskell","25"
"dancor","Haskell","120"
"melrief","Haskell","44"
"dfeltey","Haskell","12"
"mirror3000","Haskell","23"
"jhickner","Haskell","34"
"axykon","Haskell","12"
"FUT","Haskell","25"
"thisishugo","Haskell","19"
"redelmann","Haskell","94"
"bstuder","Haskell","19"
"sacundim","Haskell","40"
"EarlGray","Haskell","46"
"food2games","Haskell","11"
"JigginsGit","Haskell","24"
"crab2313","Haskell","15"
"amiller","Haskell","15"
"aivuk","Haskell","11"
"dennis-sell","Haskell","21"
"rroberts1027","Haskell","17"
"kwantam","Haskell","51"
"ArthurClune","Haskell","93"
"Smyds","Haskell","71"
"Intellicode","Haskell","14"
"briceburg","Haskell","13"
"anthezium","Haskell","17"
"JanAhrens","Haskell","71"
"arjuncomar","Haskell","27"
"jacquev6","Haskell","19"
"kealist","Haskell","17"
"kewne","Haskell","13"
"Chiel92","Haskell","89"
"yosuf","Haskell","55"
"arjantop","Haskell","15"
"timjstewart","Haskell","17"
"abhiranjankumar00","Haskell","15"
"clockfort","Haskell","25"
"dermesser","Haskell","128"
"laurensknoll","Haskell","65"
"ZioCrocifisso","Haskell","18"
"khorser","Haskell","27"
"ggkuron","Haskell","55"
"FerryRiet","Haskell","67"
"latermuse","Haskell","15"
"akambe","Haskell","15"
"martyn82","Haskell","74"
"ryakad","Haskell","27"
"YPares","Haskell","33"
"jamesdabbs","Haskell","23"
"bacchanalia","Haskell","51"
"hausdorff","Haskell","41"
"arbn","Haskell","17"
"jroesch","Haskell","14"
"akonneker","Haskell","15"
"matthewscottgordon","Haskell","29"
"Hamidhasan","Haskell","55"
"JLiangWaterloo","Haskell","32"
"kaitanie","Haskell","12"
"robinluckey","Haskell","15"
"coyotebush","Haskell","23"
"hychen","Haskell","23"
"briancappello","Haskell","21"
"edahlgren","Haskell","96"
"kaoskorobase","Haskell","26"
"alpmestan","Haskell","72"
"yangsiwei880813","Haskell","24"
"dbalan","Haskell","20"
"kakkun61","Haskell","11"
"floriangreinacher","Haskell","22"
"Shou-","Haskell","15"
"samelat","Haskell","17"
"Shou","Haskell","21"
"lefant","Haskell","20"
"urcadox","Haskell","30"
"beneills","Haskell","10"
"kenkku","Haskell","13"
"martinring","Haskell","19"
"w1kke","Haskell","10"
"nickknw","Haskell","13"
"pthariensflame","Haskell","136"
"maddogdavis","Haskell","14"
"Javache","Haskell","50"
"davidlazar","Haskell","17"
"norm2782","Haskell","13"
"kaaveland","Haskell","10"
"johnprock","Haskell","48"
"shyamupa","Haskell","14"
"tazjin","Haskell","59"
"davidhinkes","Haskell","17"
"ab9rf","Haskell","43"
"Luze26","Haskell","58"
"danielhanlon","Haskell","229"
"gustavo-hms","Haskell","35"
"antonlogvinenko","Haskell","91"
"otters","Haskell","75"
"tanakh","Haskell","24"
"YurBurGer","Haskell","57"
"eVITAERC","Haskell","69"
"RobertoUa","Haskell","15"
"xarts19","Haskell","16"
"aupiff","Haskell","18"
"DriesVanDaele","Haskell","17"
"joehillen","Haskell","10"
"BartMassey","Haskell","168"
"cronin101","Haskell","120"
"dag","Haskell","71"
"anekos","Haskell","64"
"weidongxu84","Haskell","11"
"mlopes","Haskell","12"
"rmies","Haskell","35"
"akatov","Haskell","34"
"lebastr","Haskell","35"
"pigworker","Haskell","58"
"walkie","Haskell","24"
"ibab","Haskell","28"
"tcptr","Haskell","35"
"iammisc","Haskell","27"
"katherineye","Haskell","38"
"iquiw","Haskell","19"
"msaitow","Haskell","34"
"AaronFriel","Haskell","94"
"ppetr","Haskell","37"
"Vlad-Mihai","Haskell","13"
"fujimura","Haskell","52"
"iffsid","Haskell","11"
"nnoell","Haskell","44"
"crooney","Haskell","31"
"listx","Haskell","43"
"simpleigh","Haskell","27"
"PhDP","Haskell","22"
"whatgoodisaroad","Haskell","18"
"alexreinking","Haskell","51"
"bjpop","Haskell","92"
"danielkeller","Haskell","44"
"emc2","Haskell","55"
"dysinger","Haskell","36"
"ipuustin","Haskell","16"
"colah","Haskell","13"
"pzel","Haskell","18"
"Athas","Haskell","44"
"mihaelacr","Haskell","23"
"oneknlr","Haskell","10"
"wecing","Haskell","48"
"Cynede","Haskell","108"
"thoughtpolice","Haskell","92"
"dpp","Haskell","24"
"tmhedberg","Haskell","48"
"mebaran","Haskell","16"
"rothfield","Haskell","25"
"deckool","Haskell","27"
"akouryy","Haskell","13"
"xcv-","Haskell","18"
"xnyhps","Haskell","40"
"robeverest","Haskell","65"
"Alexandr-Belovol","Haskell","11"
"honzasp","Haskell","66"
"xyzzyz","Haskell","19"
"remusao","Haskell","26"
"wwkong","Haskell","53"
"mzero","Haskell","26"
"DanBurton","Haskell","62"
"Dhertz","Haskell","111"
"plsql","Haskell","70"
"mazelife","Haskell","15"
"darkf","Haskell","40"
"sergsr","Haskell","37"
"danyaberezun","Haskell","13"
"PeterisP","Haskell","14"
"klrr","Haskell","73"
"Ptival","Haskell","13"
"w7cook","Haskell","20"
"hagmo","Haskell","16"
"texodus","Haskell","71"
"tonicebrian","Haskell","14"
"itorres2607","Haskell","22"
"gmaslov","Haskell","15"
"rf0444","Haskell","10"
"cvb","Haskell","160"
"EleDiaz","Haskell","20"
"errge","Haskell","70"
"joshcough","Haskell","15"
"mcmaniac","Haskell","48"
"philipnilsson","Haskell","35"
"blacktaxi","Haskell","35"
"nagisa","Haskell","18"
"shuhei","Haskell","15"
"kejace","Haskell","28"
"grafi-tt","Haskell","28"
"mikesteele81","Haskell","34"
"philipdexter","Haskell","68"
"JPMoresmau","Haskell","87"
"pjones","Haskell","23"
"timsteenvoorden","Haskell","25"
"Magicloud","Haskell","34"
"dterei","Haskell","44"
"themad","Haskell","15"
"dmand","Haskell","32"
"0mark","Haskell","10"
"jekor","Haskell","39"
"pasberth","Haskell","32"
"zmeadows","Haskell","78"
"coreyoconnor","Haskell","126"
"benjamin-surma","Haskell","22"
"gegenokitaro","Haskell","16"
"r0b3rTo","Haskell","24"
"brooksbp","Haskell","73"
"dmesquita","Haskell","14"
"gertcuykens","Haskell","79"
"kini","Haskell","26"
"answer-42","Haskell","37"
"favonia","Haskell","30"
"stesla","Haskell","13"
"zopa","Haskell","11"
"tetsurou21","Haskell","12"
"ktvoelker","Haskell","57"
"himura","Haskell","37"
"staafl","Haskell","10"
"alexstaubo","Haskell","14"
"Wassasin","Haskell","94"
"rightfold","Haskell","54"
"sougyo","Haskell","11"
"wlangstroth","Haskell","16"
"steshaw","Haskell","28"
"dwoffinden","Haskell","49"
"kosmikus","Haskell","33"
"codecontemplator","Haskell","31"
"jneira","Haskell","14"
"twopoint718","Haskell","11"
"epiphone","Haskell","36"
"IgnaG","Haskell","15"
"skogsbaer","Haskell","20"
"reuk","Haskell","15"
"audreyt","Haskell","19"
"sjoerdvisscher","Haskell","45"
"chongkim","Haskell","17"
"snowleopard","Haskell","21"
"mg50","Haskell","105"
"eccstartup","Haskell","72"
"ippei-takahashi","Haskell","11"
"frozencemetery","Haskell","25"
"johnny-john","Haskell","90"
"epsilondelta","Haskell","11"
"nkpart","Haskell","27"
"justthefish","Haskell","14"
"Atte","Haskell","14"
"skeet70","Haskell","30"
"onlyu","Haskell","26"
"wayofthepie","Haskell","32"
"andsild","Haskell","14"
"mkmks","Haskell","35"
"dkasak","Haskell","10"
"Wambou","Haskell","65"
"jesserobertson","Haskell","14"
"knomura","Haskell","66"
"qaphla","Haskell","11"
"SobhanMP","Haskell","11"
"natearn","Haskell","18"
"Kagami","Haskell","77"
"sjas","Haskell","37"
"eprst","Haskell","40"
"wcauchois","Haskell","14"
"kallisti-dev","Haskell","43"
"luqui","Haskell","69"
"merijn","Haskell","21"
"Tener","Haskell","89"
"projedi","Haskell","31"
"mjrussell","Haskell","53"
"davbaumgartner","Haskell","45"
"DanGe42","Haskell","18"
"cchuahuico","Haskell","20"
"mreid","Haskell","42"
"dchagniot","Haskell","18"
"nvmd","Haskell","10"
"Altech","Haskell","30"
"etarasov","Haskell","16"
"Manticore","Haskell","19"
"marcinlos","Haskell","27"
"josejuan","Haskell","53"
"mizon","Haskell","42"
"thelmstedt","Haskell","29"
"chathhorn","Haskell","18"
"nzzzn","Haskell","21"
"mihaimaruseac","Haskell","28"
"NemoNessuno","Haskell","16"
"tsalmon","Haskell","13"
"danbst","Haskell","13"
"furu","Haskell","20"
"guillaume-nargeot","Haskell","26"
"zh217","Haskell","51"
"arianvp","Haskell","22"
"cartazio","Haskell","102"
"smilliken","Haskell","15"
"Nullreff","Haskell","33"
"felzix","Haskell","10"
"ryantrinkle","Haskell","30"
"rpatali","Haskell","13"
"ShaneWilton","Haskell","12"
"tomfitzhenry","Haskell","44"
"tydar","Haskell","12"
"dhess","Haskell","19"
"NickHu","Haskell","10"
"derekmahar","Haskell","10"
"afein","Haskell","44"
"frosch03","Haskell","54"
"exFalso","Haskell","15"
"lindholc","Haskell","17"
"kjgorman","Haskell","26"
"reynir","Haskell","22"
"zombiecalypse","Haskell","11"
"platzhersh","Haskell","15"
"mjenny","Haskell","25"
"soimort","Haskell","10"
"mathfur","Haskell","64"
"suyuxp","Haskell","14"
"craffit","Haskell","16"
"eamsden","Haskell","45"
"Silox","Haskell","23"
"zaretskysa","Haskell","14"
"marknsikora","Haskell","14"
"orclev","Haskell","22"
"KholdStare","Haskell","14"
"mhrheaume","Haskell","25"
"Gonzih","Haskell","28"
"oleks","Haskell","10"
"lucperkins","Haskell","10"
"brender","Haskell","26"
"Tessmore","Haskell","43"
"weissi","Haskell","22"
"jeroenpeeters","Haskell","37"
"nirzicherman","Haskell","12"
"matteocam","Haskell","11"
"Hrothen","Haskell","32"
"sancarbar","Haskell","16"
"bxt","Haskell","30"
"basbrekelmans","Haskell","44"
"ludflu","Haskell","25"
"murukeshm","Haskell","20"
"sksavant","Haskell","26"
"LiuChenLu","Haskell","11"
"SongHerz","Haskell","26"
"Connorcpu","Haskell","15"
"exitmouse","Haskell","27"
"hiratara","Haskell","38"
"jimivdw","Haskell","77"
"Apanatshka","Haskell","15"
"ammarhamid","Haskell","43"
"algas","Haskell","32"
"ryuichiueda","Haskell","21"
"timds","Haskell","10"
"rahulaaj","Haskell","13"
"igniting","Haskell","24"
"rafi-khan","Haskell","14"
"cmeiklejohn","Haskell","30"
"k-bx","Haskell","25"
"kagamilove0707","Haskell","10"
"ytaras","Haskell","18"
"treeman","Haskell","23"
"olav","Haskell","21"
"jsl","Haskell","53"
"devyn","Haskell","28"
"taktoa","Haskell","35"
"THEpROTTotype","Haskell","96"
"hyPiRion","Haskell","10"
"bcdarwin","Haskell","11"
"hinst","Haskell","15"
"nthorne","Haskell","13"
"alang9","Haskell","54"
"fizruk","Haskell","99"
"alexandrelucchesi","Haskell","13"
"fooba","Haskell","46"
"rntz","Haskell","12"
"fronx","Haskell","19"
"itoijala","Haskell","14"
"urv","Haskell","45"
"kbsletten","Haskell","36"
"deech","Haskell","17"
"utky","Haskell","13"
"davber","Haskell","44"
"gkya","Haskell","16"
"lykahb","Haskell","42"
"vikrem","Haskell","11"
"adk9","Haskell","17"
"walpurgisriot","Haskell","79"
"atzeus","Haskell","45"
"deggis","Haskell","11"
"ziliangdotme","Haskell","10"
"Fermat","Haskell","12"
"spl","Haskell","25"
"orblivion","Haskell","24"
"amutake","Haskell","34"
"rninty","Haskell","11"
"abroz","Haskell","16"
"triciajose","Haskell","10"
"krzemin","Haskell","44"
"ghostFaceKillah","Haskell","19"
"matee","Haskell","19"
"ameingast","Haskell","12"
"wutka","Haskell","10"
"nandykins","Haskell","24"
"JoostvDoorn","Haskell","44"
"zentol","Haskell","13"
"windwarrior","Haskell","41"
"terjr","Haskell","18"
"aistrate","Haskell","22"
"jeremyjh","Haskell","17"
"ownclo","Haskell","18"
"mathcrosp","Haskell","19"
"jfeltz","Haskell","12"
"davnils","Haskell","12"
"sebastian-philipp","Haskell","16"
"quchen","Haskell","115"
"kiba","Haskell","24"
"gagnonlg","Haskell","47"
"RayRacine","Haskell","19"
"thiago-negri","Haskell","27"
"JosePedroDias","Haskell","16"
"andrew-wja","Haskell","44"
"natano","Haskell","12"
"mdsn","Haskell","42"
"c-m","Haskell","13"
"markandrus","Haskell","26"
"ftiasch","Haskell","17"
"KrzysiekJ","Haskell","23"
"purefn","Haskell","10"
"hoosierEE","Haskell","29"
"lethosor","Haskell","46"
"Jake91","Haskell","10"
"oalsing","Haskell","20"
"fredericksgary","Haskell","12"
"andreasbock","Haskell","12"
"nickie","Haskell","16"
"remyoudompheng","Haskell","11"
"athanatos","Haskell","48"
"ertes","Haskell","51"
"cloudhead","Haskell","18"
"graue","Haskell","10"
"curran","Haskell","14"
"schernichkin","Haskell","13"
"5outh","Haskell","87"
"chillaxtian","Haskell","12"
"aartamonau","Haskell","36"
"ichistmeinname","Haskell","182"
"sourrust","Haskell","69"
"nvanderw","Haskell","23"
"stnma7e","Haskell","12"
"ttuegel","Haskell","35"
"nathantypanski","Haskell","26"
"gravndal","Haskell","19"
"kdridi","Haskell","13"
"djentleman","Haskell","46"
"Rogach","Haskell","20"
"ryanalbon","Haskell","35"
"slash170","Haskell","14"
"atnnn","Haskell","37"
"Shun-Y","Haskell","12"
"wfaler","Haskell","16"
"jyrimatti","Haskell","41"
"YellPika","Haskell","53"
"lukke100","Haskell","26"
"martriay","Haskell","28"
"aktowns","Haskell","18"
"alfreddatakillen","Haskell","29"
"seliopou","Haskell","29"
"DjebbZ","Haskell","12"
"Psycojoker","Haskell","16"
"migle","Haskell","15"
"MedeaMelana","Haskell","33"
"mvcisback","Haskell","10"
"blasterpal","Haskell","12"
"raymonxo","Haskell","46"
"andrey013","Haskell","13"
"tie372","Haskell","24"
"astanin","Haskell","26"
"Robert-Emerson","Haskell","14"
"johnjcamilleri","Haskell","30"
"markhibberd","Haskell","53"
"forscience","Haskell","16"
"jccode","Haskell","11"
"bananu7","Haskell","30"
"dharrya","Haskell","16"
"cepko33","Haskell","21"
"Valiev","Haskell","17"
"Tehnix","Haskell","25"
"yuttie","Haskell","15"
"dmgening","Haskell","18"
"constantius9","Haskell","15"
"mboes","Haskell","33"
"imeckler","Haskell","19"
"slon1024","Haskell","11"
"lollek","Haskell","73"
"tcrayford","Haskell","26"
"bovinespirit","Haskell","10"
"spgarbet","Haskell","16"
"JunichiIto","Haskell","19"
"wmoss","Haskell","12"
"LeifW","Haskell","19"
"MillionIntegrals","Haskell","18"
"nejstastnejsistene","Haskell","29"
"chongli","Haskell","11"
"nateburgers","Haskell","30"
"ty707","Haskell","11"
"Kirez","Haskell","16"
"rickardlindberg","Haskell","20"
"ananthakumaran","Haskell","22"
"charlesfeng","Haskell","110"
"TerranceN","Haskell","43"
"aycanirican","Haskell","14"
"rethab","Haskell","50"
"techtangents","Haskell","11"
"herberthamaral","Haskell","12"
"asilvestre","Haskell","10"
"thiago-silva","Haskell","13"
"jb55","Haskell","21"
"CindyBerghuizen","Haskell","13"
"bertdouglas","Haskell","46"
"jvictor0","Haskell","13"
"tonyday567","Haskell","51"
"Prajan","Haskell","11"
"dangirsh","Haskell","10"
"clchiou","Haskell","36"
"thomasvnoort","Haskell","31"
"AardvarkSoup","Haskell","59"
"jamiltron","Haskell","10"
"spacebark","Haskell","13"
"kmill","Haskell","17"
"kosl90","Haskell","19"
"garious","Haskell","18"
"roman-kashitsyn","Haskell","10"
"d-snp","Haskell","19"
"yass-n","Haskell","21"
"wunki","Haskell","18"
"papamitra","Haskell","18"
"ssadler","Haskell","20"
"y-ich","Haskell","12"
"paolino","Haskell","27"
"Cecca","Haskell","12"
"leonardys","Haskell","18"
"mevans86","Haskell","10"
"marty-stranger","Haskell","14"
"ezralalonde","Haskell","40"
"bstamour","Haskell","18"
"exiquio","Haskell","10"
"z2v","Haskell","28"
"egan","Haskell","11"
"fredmorcos","Haskell","30"
"larouxn","Haskell","12"
"oatman","Haskell","27"
"brinchj","Haskell","24"
"robert3005","Haskell","40"
"Jim-Holmstroem","Haskell","38"
"scan","Haskell","15"
"mkrauskopf","Haskell","17"
"tboettch","Haskell","27"
"ichernev","Haskell","23"
"luisgabriel","Haskell","36"
"jystic","Haskell","11"
"PositronicBrain","Haskell","12"
"gseitz","Haskell","46"
"jamwt","Haskell","14"
"hakuch","Haskell","22"
"chisun-joung","Haskell","39"
"Raynes","Haskell","13"
"agocke","Haskell","41"
"waldheinz","Haskell","23"
"vshabanov","Haskell","15"
"jesyspa","Haskell","20"
"lushl9301","Haskell","31"
"mattyhall","Haskell","10"
"haroldcarr","Haskell","38"
"apauley","Haskell","16"
"maurotrb","Haskell","11"
"mightymoose","Haskell","11"
"jcristovao","Haskell","28"
"leonardpunt","Haskell","47"
"mHyperbolic","Haskell","14"
"jonomon","Haskell","25"
"jabaraster","Haskell","20"
"ten0s","Haskell","20"
"f-vdb","Haskell","13"
"darlliu","Haskell","15"
"cbarcenas","Haskell","13"
"J-Hannes","Haskell","47"
"a-gjp","Haskell","17"
"AeroNotix","Haskell","11"
"ckonig","Haskell","36"
"mxmCherry","Haskell","15"
"CindyLinz","Haskell","29"
"maxtuno","Haskell","12"
"elviejo79","Haskell","37"
"dakhath","Haskell","14"
"MichaelBurge","Haskell","20"
"roman","Haskell","34"
"niklasb","Haskell","12"
"m09","Haskell","17"
"gbwey","Haskell","46"
"hicolour","Haskell","14"
"luciferous","Haskell","19"
"caytekin","Haskell","34"
"stgm","Haskell","10"
"rsslldnphy","Haskell","19"
"ikkeps","Haskell","11"
"mehultikekar","Haskell","11"
"andrey-komarov","Haskell","11"
"BAPostma","Haskell","20"
"Khosrow-Azizi","Haskell","15"
"doismellburning","Haskell","14"
"el-josho","Haskell","12"
"mrluka","Haskell","22"
"ndm25","Haskell","12"
"concretevitamin","Haskell","16"
"TimothyKlim","Haskell","12"
"Alyxr","Haskell","10"
"0x20","Haskell","12"
"homeworkprod","Haskell","12"
"dec9ue","Haskell","18"
"nqpz","Haskell","40"
"minddnim","Haskell","19"
"edgarklerks","Haskell","11"
"ocean0yohsuke","Haskell","13"
"mstrlu","Haskell","13"
"holeyshoe","Haskell","10"
"pchapin","Haskell","13"
"ivanacostarubio","Haskell","21"
"tschmorleiz","Haskell","12"
"sbergot","Haskell","110"
"phenguin","Haskell","14"
"alvare","Haskell","10"
"r3to","Haskell","29"
"Zolomon","Haskell","16"
"marklee77","Haskell","14"
"opasly-wieprz","Haskell","13"
"pbudzon","Haskell","10"
"zenozeng","Haskell","15"
"danmidwood","Haskell","10"
"blakesmith","Haskell","24"
"velusip","Haskell","16"
"dezwart","Haskell","12"
"jouiswalker","Haskell","10"
"tomberek","Haskell","117"
"deian","Haskell","58"
"stbuehler","Haskell","24"
"chinatsun","Haskell","18"
"rjsvaljean","Haskell","15"
"andreyk0","Haskell","26"
"cascremers","Haskell","16"
"lungu","Haskell","20"
"tomkren","Haskell","23"
"jimenezrick","Haskell","41"
"rickynils","Haskell","14"
"groodt","Haskell","25"
"iljakuklic","Haskell","38"
"esehara","Haskell","13"
"scbgh","Haskell","12"
"burntcookie90","Haskell","12"
"MaartenFaddegon","Haskell","11"
"lessandro","Haskell","37"
"evanrinehart","Haskell","42"
"adaszko","Haskell","24"
"alxp","Haskell","10"
"daknok","Haskell","12"
"jsyeo","Haskell","12"
"dewaka","Haskell","10"
"victoredwardocallaghan","Haskell","28"
"abarbu","Haskell","13"
"batterseapower","Haskell","19"
"jorgecarpio","Haskell","26"
"ZjMNZHgG5jMXw","Haskell","17"
"plredmond","Haskell","12"
"Davorak","Haskell","28"
"lazac","Haskell","12"
"zrathustra","Haskell","22"
"meridional","Haskell","17"
"noah-freitas","Haskell","30"
"alvaro-cuesta","Haskell","18"
"exKAZUu","Haskell","10"
"spacemanaki","Haskell","10"
"fay-jai","Haskell","15"
"thsutton","Haskell","36"
"Averethel","Haskell","13"
"boothead","Haskell","17"
"sharadmv","Haskell","23"
"mneedham","Haskell","23"
"CarstenKoenig","Haskell","19"
"litherum","Haskell","37"
"mbrock","Haskell","46"
"scravy","Haskell","24"
"StarvingMarvin","Haskell","21"
"peterbb","Haskell","13"
"edwtjo","Haskell","17"
"abe-egnor","Haskell","12"
"argiopetech","Haskell","24"
"ascend1","Haskell","15"
"ciphermonk","Haskell","14"
"Fristi","Haskell","14"
"logc","Haskell","13"
"shangaslammi","Haskell","23"
"nbouscal","Haskell","14"
"fhussain","Haskell","13"
"astro","Haskell","40"
"dnunez02","Haskell","30"
"l29ah","Haskell","10"
"Joshkunz","Haskell","10"
"DiegoNolan","Haskell","23"
"regisfoucault","Haskell","25"
"begriffs","Haskell","11"
"Alllex","Haskell","12"
"alexander-hill","Haskell","17"
"MrRacoon","Haskell","14"
"idntfy","Haskell","10"
"dmxt","Haskell","16"
"lusy","Haskell","15"
"SiegfriedEhret","Haskell","21"
"neurocyte","Haskell","15"
"maoe","Haskell","12"
"russellmcc","Haskell","29"
"pascalh","Haskell","16"
"ladace","Haskell","13"
"williamespindola","Haskell","12"
"jkff","Haskell","21"
"mobj11","Haskell","38"
"darinmorrison","Haskell","18"
"zearen-wover","Haskell","16"
"mcschroeder","Haskell","13"
"gehrhorn","Haskell","17"
"k-ori","Haskell","16"
"djv","Haskell","11"
"codeguru42","Haskell","27"
"kqr","Haskell","23"
"jayferd","Haskell","11"
"mhluska","Haskell","21"
"mikusp","Haskell","14"
"jesterKing","Haskell","17"
"ffwng","Haskell","29"
"headprogrammingczar","Haskell","17"
"vervic","Haskell","16"
"cydanil","Haskell","11"
"ccotter","Haskell","15"
"gsastry","Haskell","15"
"yefim323","Haskell","12"
"malloc47","Haskell","10"
"chaosmasttter","Haskell","14"
"pimlott","Haskell","21"
"mxwlodar","Haskell","10"
"rblaze","Haskell","35"
"akshayjshah","Haskell","13"
"nougad","Haskell","12"
"haerfest","Haskell","16"
"acharal","Haskell","31"
"Maphardam","Haskell","20"
"jqt3of5","Haskell","13"
"AndrewRademacher","Haskell","49"
"greg42","Haskell","10"
"ChadMcKinney","Haskell","14"
"spaceships","Haskell","30"
"RommelVR","Haskell","25"
"gushuro","Haskell","15"
"shaladdle","Haskell","29"
"tiagolpadua","Haskell","19"
"potocnyj","Haskell","12"
"emillon","Haskell","11"
"AndreasVoellmy","Haskell","16"
"ahihi","Haskell","16"
"x1957","Haskell","22"
"zll19910516","Haskell","13"
"dimart","Haskell","10"
"KPassov","Haskell","16"
"cessationoftime","Haskell","12"
"jou4","Haskell","14"
"HadHod","Haskell","10"
"schell","Haskell","36"
"maltindal","Haskell","26"
"epikurus","Haskell","13"
"neurogeek","Haskell","11"
"chrisbouchard","Haskell","21"
"lvalencia","Haskell","10"
"asvyazin","Haskell","14"
"ahovgaard","Haskell","10"
"chrra","Haskell","10"
"drbaumgartne","Haskell","13"
"grammarware","Haskell","29"
"brianstanwyck","Haskell","14"
"edgan8","Haskell","11"
"zdevex","Haskell","16"
"gabemc","Haskell","14"
"joshaber","Haskell","14"
"dmiedema","Haskell","10"
"RickyCook","Haskell","11"
"johanneshilden","Haskell","61"
"matkarlg","Haskell","16"
"oh2gxn","Haskell","11"
"hernanbari","Haskell","11"
"maqqr","Haskell","48"
"bbliem","Haskell","21"
"knusbaum","Haskell","43"
"mdietz94","Haskell","33"
"benarmston","Haskell","11"
"benhyland","Haskell","11"
"wuzzeb","Haskell","19"
"naruoga","Haskell","12"
"barnacle","Haskell","12"
"tscheepers","Haskell","16"
"ludamad","Haskell","14"
"lbolla","Haskell","23"
"tassmjau","Haskell","10"
"ore-public","Haskell","10"
"waxzce","Haskell","15"
"nichiyoubi","Haskell","15"
"atparkweb","Haskell","11"
"Nogal","Haskell","18"
"Nvirjskly","Haskell","14"
"paulrpotts","Haskell","10"
"ericrasmussen","Haskell","33"
"ozkar99","Haskell","24"
"ndaniels","Haskell","21"
"ScottPeterJohnson","Haskell","16"
"yuga","Haskell","26"
"zhanrnl","Haskell","12"
"nicysneiros","Haskell","12"
"malwina-kowalczyk","Haskell","10"
"Lambdanaut","Haskell","13"
"adampetrovic","Haskell","11"
"yinyanghu","Haskell","13"
"jozefg","Haskell","10"
"devth","Haskell","15"
"crodjer","Haskell","24"
"Hnasar","Haskell","14"
"pixeldrama","Haskell","19"
"CodeBlock","Haskell","26"
"koen-github","Haskell","14"
"tvh","Haskell","10"
"jasalt","Haskell","19"
"cwvh","Haskell","12"
"NorfairKing","Haskell","11"
"Chathurga","Haskell","21"
"serialhex","Haskell","10"
"jcurbo","Haskell","18"
"aliafshar","Haskell","23"
"blak3mill3r","Haskell","11"
"whittle","Haskell","28"
"antonyliang","Haskell","10"
"bestian","Haskell","16"
"mgrenonville","Haskell","23"
"rwang10","Haskell","11"
"dwblair","Haskell","13"
"willem-o","Haskell","13"
"zirrostig","Haskell","10"
"proger","Haskell","12"
"sharnik","Haskell","16"
"rolodato","Haskell","17"
"billtowin","Haskell","14"
"JimbowsNET","Haskell","10"
"andriyp","Haskell","13"
"sarndt","Haskell","14"
"ehird","Haskell","19"
"yumike","Haskell","10"
"rianrainey","Haskell","13"
"Jrokisky","Haskell","10"
"xl","Haskell","10"
"thSoft","Haskell","13"
"danieldk","Haskell","11"
"Eckankar","Haskell","24"
"k0ral","Haskell","12"
"bhickey","Haskell","28"
"xdcrafts","Haskell","11"
"sriprasanna","Haskell","11"
"kaedwards","Haskell","13"
"carletes","Haskell","10"
"lvicentesanchez","Haskell","14"
"jdpage","Haskell","12"
"zhuangh","Haskell","21"
"ryanartecona","Haskell","14"
"cavedweller","Haskell","14"
